adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0000950170-23-026736	1687932	J.JILL, INC.	2330	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		617-376-4300	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		US	DE	451459825	JILL INTERMEDIATE LLC	20161019	2-ACC	0	0131	8-K	20230531			20230607	2023-06-07 06:46:00.0	0	0	jill-20230607_htm.xml	1					
0000950170-23-026739	1177648	ENANTA PHARMACEUTICALS INC	2834	US	MA	WATERTOWN	02472	500 ARSENAL STREET		617 607 0800	US	MA	WATERTOWN	02472	500 ARSENAL STREET		US	DE	000000000			1-LAF	0	0930	8-K	20230531			20230607	2023-06-07 07:01:00.0	0	0	enta-20230607_htm.xml	1					
0000950170-23-026747	1434316	FATE THERAPEUTICS INC	2836	US	CA	SAN DIEGO	92131	12278 SCRIPPS SUMMIT DRIVE		858.875.1803	US	CA	SAN DIEGO	92131	12278 SCRIPPS SUMMIT DRIVE				651311552			1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 08:52:00.0	0	0	fate-20230607_htm.xml	1					
0000950170-23-026748	921299	FIBROGEN INC	2834	US	CA	SAN FRANCISCO	94158	409 ILLINOIS STREET		415-978-1200	US	CA	SAN FRANCISCO	94158	409 ILLINOIS STREET		US	DE	000000000			1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 09:01:00.0	0	0	fgen-20230607_htm.xml	1					
0000950170-23-026749	1082038	DURECT CORP	2834	US	CA	CUPERTINO	95014	10260 BUBB RD		4087771417	US	CA	CUPERTINO	95014	10260 BUBB ROAD		US	DE	943297098			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 09:01:00.0	0	0	drrx-20230607_htm.xml	1					
0000950170-23-026783	1591588	A-MARK PRECIOUS METALS, INC.	5094	US	CA	EL SEGUNDO	90245	2121 ROSECRANS AVENUE	SUITE 6300	310-587-1414	US	CA	EL SEGUNDO	90245	2121 ROSECRANS AVENUE	SUITE 6300	US	DE	112464169			2-ACC	0	0630	8-K	20230531			20230607	2023-06-07 13:38:00.0	0	0	amrk-20230605_htm.xml	1					
0000950170-23-026787	3197	CECO ENVIRONMENTAL CORP	3564	US	TX	DALLAS	75254	14651 NORTH DALLAS PARKWAY	SUITE 500	(513) 458-2600	US	OH	CINCINNATI	45227	4625 RED BANK ROAD	SUITE 200	US	DE	132566064	API ENTERPRISES INC	19920703	2-ACC	0	1231	8-K	20230531			20230607	2023-06-07 15:00:00.0	0	0	ceco-20230605_htm.xml	1					
0000950170-23-026806	1687932	J.JILL, INC.	2330	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		617-376-4300	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		US	DE	451459825	JILL INTERMEDIATE LLC	20161019	2-ACC	0	0131	10-Q	20230430	2023	Q1	20230607	2023-06-07 16:01:00.0	0	1	jill-20230429_htm.xml	1					
0000950170-23-026807	1637715	RENEO PHARMACEUTICALS, INC.	2834	US	CA	IRVINE	92612	18575 JAMBOREE ROAD	SUITE 275-S	(858) 283-0280	US	CA	IRVINE	92612	18575 JAMBOREE ROAD	SUITE 275-S	US	DE	472309515			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:01:00.0	0	0	rphm-20230606_htm.xml	1					
0000950170-23-026808	1358762	REATA PHARMACEUTICALS INC	2834	US	TX	PLANO	75024	5320 LEGACY DRIVE		972-865-2219	US	TX	PLANO	75024	5320 LEGACY DRIVE		US	DE	113651945			1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:02:00.0	0	0	reta-20230607_htm.xml	1					
0000950170-23-026809	1069308	ACER THERAPEUTICS INC.	2834	US	MA	NEWTON	02458	ONE GATEWAY CENTER (300 WASHINGTON ST.)	SUITE 356	(844) 902-6100	US	MA	NEWTON	02458	ONE GATEWAY CENTER (300 WASHINGTON ST.)	SUITE 356	US	DE	320426967	OPEXA THERAPEUTICS, INC.	20060616	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:02:00.0	0	0	acer-20230605_htm.xml	1					
0000950170-23-026811	718937	STAAR SURGICAL CO	3851	US	CA	MONROVIA	91016	1911 WALKER AVE		6263037902	US	CA	MONROVIA	91016	1911 WALKER AVE		US	DE	953797439	STAAR SURGICAL COMPANY	19920703	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:08:00.0	0	0	staa-20230606_htm.xml	1					
0000950170-23-026813	1671818	ONCORUS, INC.	2834	US	MA	ANDOVER	01810	4 CORPORATE DRIVE		857-320-6400	US	MA	ANDOVER	01810	4 CORPORATE DRIVE		US	DE	473779757			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:11:00.0	0	0	oncr-20230606_htm.xml	1					
0000950170-23-026821	1645569	DICE THERAPEUTICS, INC.	2834	US	CA	SOUTH SAN FRANCISCO	94080	400 EAST JAMIE COURT	SUITE 300	650-566-1402	US	CA	SOUTH SAN FRANCISCO	94080	400 EAST JAMIE COURT	SUITE 300	US	DE	472286244	DICE MOLECULES HOLDINGS, LLC	20180725	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:27:00.0	0	0	dice-20230607_htm.xml	1					
0000950170-23-026823	1059142	GREYSTONE HOUSING IMPACT INVESTORS LP	6199	US	NE	OMAHA	68154	14301 FNB PARKWAY	SUITE 211	(402) 952-1235	US	NE	OMAHA	68154	14301 FNB PARKWAY	SUITE 211	US	DE	470810385	AMERICA FIRST MULTIFAMILY INVESTORS, L.P.	20131113	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:31:00.0	0	0	ghi-20230606_htm.xml	1					
0000950170-23-026827	811596	KAISER ALUMINUM CORP	3350	US	CA	FOOTHILL RANCH	92610-2831	27422 PORTOLA PARKWAY, SUITE 200		949-614-1740	US	CA	FOOTHILL RANCH	92610-2831	27422 PORTOLA PARKWAY, SUITE 200		US	DE	943030279	KAISERTECH LTD	19901122	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:41:00.0	0	0	kalu-20230607_htm.xml	1					
0000950170-23-026837	72205	NOBILITY HOMES INC	2451	US	FL	OCALA	34474	3741 S W 7TH ST		3527325157	US	FL	OCALA	34474	3741 SW 7TH STREET		US	FL	591166102			4-NON	0	1031	8-K	20230531			20230607	2023-06-07 16:54:00.0	0	0	ck0000072205-20230605_htm.xml	1					
0000950170-23-026849	1826470	PETCO HEALTH & WELLNESS COMPANY, INC.	5990	US	CA	SAN DIEGO	92127	10850 VIA FRONTERA		1-858-453-7845	US	CA	SAN DIEGO	92127	10850 VIA FRONTERA		US	DE	811005932	PET ACQUISITION LLC	20200929	1-LAF	0	0131	10-Q	20230430	2023	Q1	20230607	2023-06-07 17:15:00.0	0	1	woof-20230429_htm.xml	1					
0000950170-23-026851	1109354	BRUKER CORP	3826	US	MA	BILLERICA	01821	40 MANNING RD		978663-3660	US	MA	BILLERICA	01821	40 MANNING RD		US	DE	043110160	BRUKER BIOSCIENCES CORP	20030721	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 17:17:00.0	0	0	brkr-20230607_htm.xml	1					
0001008654-23-000054	1008654	TUPPERWARE BRANDS CORP	3089	US	FL	ORLANDO	32837-6600	14901 S ORANGE BLOSSOM TRAIL		(407) 826-5050	US	FL	ORLANDO	32802-2353	P O BOX 2353		US	DE	364062333	TUPPERWARE CORP	19960221	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:41:00.0	0	0	tup-20230601_htm.xml	1					
0001020859-23-000029	1020859	UNITED NATURAL FOODS INC	5141	US	RI	PROVIDENCE	02908	313 IRON HORSE WAY		401-528-8634	US	RI	PROVIDENCE	02908	313 IRON HORSE WAY		US	DE	050376157			1-LAF	0	0731	8-K	20230531			20230607	2023-06-07 07:05:00.0	0	0	unfi-20230607_htm.xml	1					
0001020859-23-000032	1020859	UNITED NATURAL FOODS INC	5141	US	RI	PROVIDENCE	02908	313 IRON HORSE WAY		401-528-8634	US	RI	PROVIDENCE	02908	313 IRON HORSE WAY		US	DE	050376157			1-LAF	0	0731	10-Q	20230430	2023	Q3	20230607	2023-06-07 16:44:00.0	0	1	unfi-20230429_htm.xml	1					
0001029800-23-000052	1029800	URSTADT BIDDLE PROPERTIES INC	6798	US	CT	GREENWICH	06830	C/O URSTADT BIDDLE PROPERTIES INC.	321 RAILROAD AVENUE	2038638200	US	CT	GREENWICH	06830	321 RAILROAD AVENUE		US	MD	042458042	HRE PROPERTIES INC	19961230	2-ACC	0	1031	10-Q	20230430	2023	Q2	20230607	2023-06-07 16:18:00.0	0	1	form10q2q2023_htm.xml	1					
0001029800-23-000053	1029800	URSTADT BIDDLE PROPERTIES INC	6798	US	CT	GREENWICH	06830	C/O URSTADT BIDDLE PROPERTIES INC.	321 RAILROAD AVENUE	2038638200	US	CT	GREENWICH	06830	321 RAILROAD AVENUE		US	MD	042458042	HRE PROPERTIES INC	19961230	2-ACC	0	1031	8-K	20230531			20230607	2023-06-07 16:20:00.0	0	0	form8k2q2023_htm.xml	1					
0001029800-23-000054	1029800	URSTADT BIDDLE PROPERTIES INC	6798	US	CT	GREENWICH	06830	C/O URSTADT BIDDLE PROPERTIES INC.	321 RAILROAD AVENUE	2038638200	US	CT	GREENWICH	06830	321 RAILROAD AVENUE		US	MD	042458042	HRE PROPERTIES INC	19961230	2-ACC	0	1031	8-K	20230531			20230607	2023-06-07 16:22:00.0	0	0	form8k2qsupplemental_htm.xml	1					
0001070680-23-000021	1070680	CF BANKSHARES INC.	6021	US	OH	COLUMBUS	43081	C/O CFBANK	4960 EAST DUBLIN GRANVILLE RD, SUITE 400	6143347979	US	OH	COLUMBUS	43081	C/O CFBANK	4960 EAST DUBLIN GRANVILLE RD, SUITE 400	US	DE	341877137	CENTRAL FEDERAL CORP	20030509	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 09:05:00.0	0	0	cfbk-20230607x8k_htm.xml	1					
0001075531-23-000036	1075531	BOOKING HOLDINGS INC.	4700	US	CT	NORWALK	06854	800 CONNECTICUT AVE		203-299-8000	US	CT	NORWALK	06854	800 CONNECTICUT AVE		US	DE	061528493	PRICELINE GROUP INC.	20140328	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:04:00.0	0	0	bkng-20230606_htm.xml	1					
0001079973-23-000836	1293818	OPGEN INC	8071	US	MD	ROCKVILLE	20850	9717 KEY WEST AVENUE	SUITE 100	301-869-9683	US	MD	ROCKVILLE	20850	9717 KEY WEST AVENUE	SUITE 100	US	DE	061614015			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:30:00.0	0	0	opgen_8k_htm.xml	1					
0001085869-23-000098	1085869	PERFICIENT INC	7371	US	MO	SAINT LOUIS	63141	555 MARYVILLE UNIVERSITY DRIVE	SUITE 600	314-529-3600	US	MO	SAINT LOUIS	63141	555 MARYVILLE UNIVERSITY DRIVE	SUITE 600	US	DE	742853258			1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 12:15:00.0	0	0	prft-20230607_htm.xml	1					
0001096906-23-001268	1884164	KWIKCLICK, INC.	7374	US	UT	BOUNTIFUL	84010	585 WEST 500 SOUTH	SUITE 130	8012434840	US	UT	BOUNTIFUL	84010	585 WEST 500 SOUTH	SUITE 130	US	DE	954463033			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 14:17:00.0	0	0	kwik-20230531_htm.xml	1					
0001104659-23-068593	1211583	FENNEC PHARMACEUTICALS INC.	2836	US	NC	RESEARCH TRIANGLE PARK	27709	PO BOX 13628	68 TW ALEXANDER DRIVE	(919) 636-4530	US	NC	RESEARCH TRIANGLE PARK	27709	PO BOX 13628	68 TW ALEXANDER DRIVE	CA	BC	000000000	FENNEC PHARMACEUTICALS, INC.	20140903	4-NON	0	1231	8-K	20230531			20230607	2023-06-06 17:39:00.0	0	0	tm2317930d1_8k_htm.xml	1					
0001104659-23-068635	827871	EAGLE PHARMACEUTICALS, INC.	2834	US	NJ	WOODCLIFF LAKE	07677	50 TICE BOULEVARD, SUITE 315		201-326-5300	US	NJ	WOODCLIFF LAKE	07677	50 TICE BOULEVARD, SUITE 315		US	DE	000000000	EAGLE PHARMACEUTICALS INC	19880120	2-ACC	0	1231	8-K	20230531			20230607	2023-06-06 20:23:00.0	0	0	tm2317964d1_8k_htm.xml	1					
0001104659-23-068637	1035354	ELOXX PHARMACEUTICALS, INC.	2836	US	MA	WATERTOWN	02472	480 ARSENAL WAY	SUITE 130	781-577-5300	US	MA	WATERTOWN	02472	480 ARSENAL WAY	SUITE 130	US	DE	841368850	SEVION THERAPEUTICS, INC.	20140930	4-NON	0	1231	8-K	20230531			20230607	2023-06-06 20:33:00.0	0	0	tm2317998d1_8k_htm.xml	1					
0001104659-23-068643	1679049	INTERNATIONAL SEAWAYS, INC.	4400	US	NY	NEW YORK	10016	600 THIRD AVENUE	39TH FLOOR	2129534100	US	NY	NEW YORK	10016	600 THIRD AVENUE	39TH FLOOR	MH		980467117	OSG INTERNATIONAL, INC	20160707	1-LAF	0	1231	8-K	20230531			20230607	2023-06-06 20:55:00.0	0	0	tm2318019d1_8k_htm.xml	1					
0001104659-23-068660	727207	ACCELERATE DIAGNOSTICS, INC	3826	US	AZ	TUCSON	85714	3950 S. COUNTRY CLUB ROAD #470	BUILDING 3-307	303-863-8088	US	AZ	TUCSON	85714	3950 S. COUNTRY CLUB ROAD #470	BUILDING 3-307	US	DE	841072256	ACCELR8 TECHNOLOGY CORP	19920703	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 06:01:00.0	0	0	tm2317532d2_8k_htm.xml	1					
0001104659-23-068703	1879848	PHOENIX MOTOR INC.	3713	US	CA	ONTARIO	91761	401 SOUTH DOUBLEDAY AVENUE		909-987-0815	US	CA	ONTARIO	91761	401 SOUTH DOUBLEDAY AVENUE		US	DE	000000000			4-NON	0		8-K	20230531			20230607	2023-06-07 06:31:00.0	0	0	tm2318032d1_8k_htm.xml	1					
0001104659-23-068720	868857	AECOM	8711	US	TX	DALLAS	75240	13355 NOEL ROAD	SUITE 400	(972) 788-1000	US	TX	DALLAS	75240	13355 NOEL ROAD	SUITE 400	US	DE	611088522	AECOM TECHNOLOGY CORP	19901017	1-LAF	0	0930	8-K	20230531			20230607	2023-06-07 07:02:00.0	0	0	tm2317850d1_8k_htm.xml	1					
0001104659-23-068729	34563	FARMER BROTHERS CO	2090	US	TX	NORTHLAKE	76262	1912 FARMER BROTHERS DRIVE		888 998 2468	US	TX	FORT WORTH	76177	P O BOX 77057		US	DE	950725980			2-ACC	0	0630	8-K	20230531			20230607	2023-06-07 07:16:00.0	0	0	tm2317992d1_8k_htm.xml	1					
0001104659-23-068730	1175151	CYTOSORBENTS CORP	3841	US	NJ	PRINCETON	08540	305 COLLEGE ROAD EAST		973-329-8885	US	NJ	PRINCETON	08540	305 COLLEGE ROAD EAST		US	DE	980373793	MEDASORB TECHNOLOGIES CORP	20060807	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 07:30:00.0	0	0	tm2317973d1_8k_htm.xml	1					
0001104659-23-068765	1083446	APOLLO MEDICAL HOLDINGS, INC.	8742	US	CA	ALHAMBRA	91801	1668 S. GARFIELD AVENUE	2ND FLOOR	(626) 282-0288	US	CA	ALHAMBRA	91801	1668 S. GARFIELD AVENUE	2ND FLOOR	US	DE	870042699	SICLONE INDUSTRIES INC	19990413	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 10:20:00.0	0	0	tm2318062d1_8k_htm.xml	1					
0001104659-23-068779	1270436	COHEN & CO INC.	6211	US	PA	PHILADELPHIA	19104-2870	CIRA CENTRE, 2929 ARCH STREET	17TH FLOOR	215-701-9555	US	PA	PHILADELPHIA	19104-2870	CIRA CENTRE, 2929 ARCH STREET	17TH FLOOR	US	MD	161685692	INSTITUTIONAL FINANCIAL MARKETS, INC.	20110121	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 11:27:00.0	0	0	tm2318106d1_8k_htm.xml	1					
0001104659-23-068801	1512927	CHINA UNITED INSURANCE SERVICE, INC.	6411	TW		TAIPEI CITY	00000	7F, NO. 311 SECTION 3,	NAN-KING EAST ROAD	415-955-8900	TW		TAIPEI CITY	00000	7F, NO. 311 SECTION 3,	NAN-KING EAST ROAD			300826400			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 12:25:00.0	0	0	tm2318096d1_8k_htm.xml	1					
0001104659-23-068884	1711933	AKOYA BIOSCIENCES, INC.	3826	US	MA	MARLBOROUGH	01762	100 CAMPUS DRIVE	6TH FLOOR	855.896.8401	US	MA	MARLBOROUGH	01762	100 CAMPUS DRIVE	6TH FLOOR	US	DE	475586242			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:00:00.0	0	0	tm2318064d1_8k_htm.xml	1					
0001104659-23-068885	1041859	CHILDRENS PLACE, INC.	5651	US	NJ	SECAUCUS	07094	500 PLAZA DRIVE		2015582400	US	NJ	SECAUCUS	07094	500 PLAZA DRIVE				311241495	CHILDRENS PLACE RETAIL STORES INC	19970702	2-ACC	0	0131	8-K	20230531			20230607	2023-06-07 16:01:00.0	0	0	tm2318115d1_8k_htm.xml	1					
0001104659-23-068889	1839998	DIGITAL TRANSFORMATION OPPORTUNITIES CORP.	8000	US	CA	LOS ANGELES	90067	10250 CONSTELLATION BLVD	SUITE 23126	3609491111	US	CA	LOS ANGELES	90067	10250 CONSTELLATION BLVD	SUITE 23126	US	DE	000000000			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:06:00.0	0	0	tm2318135d1_8k_htm.xml	1					
0001104659-23-068897	1595527	AMERICAN STRATEGIC INVESTMENT CO.	6798	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	2124156500	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	US	MD	464380248	NEW YORK CITY REIT, INC.	20190313	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:15:00.0	0	0	tm2318123d1_8k_htm.xml	1					
0001104659-23-068910	1640266	VOYAGER THERAPEUTICS, INC.	2836	US	MA	CAMBRIDGE	02139	64 SIDNEY STREET		857-259-5340	US	MA	CAMBRIDGE	02139	64 SIDNEY STREET		US	DE	000000000			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:30:00.0	0	0	tm2318122d1_8k_htm.xml	1					
0001104659-23-068913	812074	O-I GLASS, INC. /DE/	3221	US	OH	PERRYSBURG	43551-2999	ONE MICHAEL OWENS WAY		5673365000	US	OH	PERRYSBURG	43551-2999	ONE MICHAEL OWENS WAY		US	DE	222781933	OWENS ILLINOIS INC /DE/	20100601	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:31:00.0	0	0	tm2318109d1_8k_htm.xml	1					
0001104659-23-068914	1677576	INNOVATIVE INDUSTRIAL PROPERTIES INC	6500	US	UT	PARK CITY	84098	1389 CENTER DRIVE	SUITE 200	(858) 997-3332	US	UT	PARK CITY	84098	1389 CENTER DRIVE	SUITE 200			812963381	INNOVATIVE GREENHOUSE PROPERTIES INC	20160620	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:31:00.0	0	0	tm2318111d1_8k_htm.xml	1					
0001104659-23-068915	1877557	INTEGRATED WELLNESS ACQUISITION CORP	5960	US	NY	EAST MEADOW	11554	642 EVELYN AVENUE 2ND FLOOR		5165107607	US	NY	EAST MEADOW	11554	642 EVELYN AVENUE 2ND FLOOR		KY		000000000			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:31:00.0	0	0	tm2318057d1_8k_htm.xml	1					
0001104659-23-068938	26172	CUMMINS INC	3510	US	IN	COLUMBUS	47202-3005	500 JACKSON ST	BOX 3005 MAIL CODE 60207	8123773842	US	IN	COLUMBUS	47202-3005	BOX 3005 MAIL CODE 60207	500	US	IN	350257090	CUMMINS ENGINE CO INC	19920703	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:47:00.0	0	0	tm2317981d1_8k_htm.xml	1					
0001104659-23-068942	61398	TELLURIAN INC. /DE/	1311	US	TX	HOUSTON	77002	1201 LOUISIANA STREET	SUITE 3100	832-962-4000	US	TX	HOUSTON	77002	1201 LOUISIANA STREET	SUITE 3100	US	DE	060842255	MAGELLAN PETROLEUM CORP /DE/	19920703	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:52:00.0	0	0	tm2318138d1_8k_htm.xml	1					
0001104659-23-068952	927355	TESSCO TECHNOLOGIES INC	5065	US	MD	HUNT VALLEY	21031	11126 MCCORMICK ROAD		4102291000	US	MD	HUNT VALLEY	2121031	11126 MCCORMICK ROAD		US	DE	520729657			4-NON	0	0331	10-K/A	20230331	2023	FY	20230607	2023-06-07 17:00:00.0	0	0	tm2317762d1_10ka_htm.xml	1		36909325.00	20230930		1
0001104659-23-068957	29534	DOLLAR GENERAL CORP	5331	US	TN	GOODLETTSVILLE	37072	100 MISSION RIDGE		6158554000	US	TN	GOODLETTSVILLE	37072	100 MISSION RIDGE		US	TN	610502302	TURNER CAL	19710401	1-LAF	0	0131	8-K	20230531			20230607	2023-06-07 17:03:00.0	0	0	tm2317629d7_8k_htm.xml	1					
0001104659-23-068965	1701114	BLUE APRON HOLDINGS, INC.	5961	US	NY	NEW YORK	10005	28 LIBERTY STREET		347-719-4312	US	NY	NEW YORK	10005	28 LIBERTY STREET		US	DE	814777373			2-ACC	0	1231	8-K	20230531			20230607	2023-06-07 17:09:00.0	1	0	tm2318043d1_8k_htm.xml	1					
0001104659-23-068966	1730430	KINIKSA PHARMACEUTICALS, LTD.	2834	BM		HAMILTON	HM11	CLARENDON HOUSE	2 CHURCH STREET	7814399100	BM		HAMILTON	HM11	CLARENDON HOUSE	2 CHURCH STREET	BM		000000000			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 17:10:00.0	0	0	tm2317945d1_8k_htm.xml	1					
0001104659-23-068967	1577670	LADDER CAPITAL CORP	6798	US	NY	NEW YORK	10022	320 PARK AVENUE, 15TH FLOOR		212-715-3170	US	NY	NEW YORK	10022	320 PARK AVENUE, 15TH FLOOR		US	DE	800925494			1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 17:13:00.0	0	0	tm2317749d2_8k_htm.xml	1					
0001104659-23-068970	1884516	ROC ENERGY ACQUISITION CORP.	3533	US	TX	DALLAS	75248	16400 DALLAS PARKWAY		8325940178	US	TX	DALLAS	75248	16400 DALLAS PARKWAY		US	DE	872488708			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 17:14:00.0	0	0	tm2318012d1_8k_htm.xml	1					
0001104659-23-068971	1622879	MEDICINE MAN TECHNOLOGIES, INC.	8742	US	CO	DENVER	80239	4880 HAVANA STREET	SUITE 201 SOUTH	303-371-0387	US	CO	DENVER	80239	4880 HAVANA STREET	SUITE 201 SOUTH	US	NV	465289499			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 17:15:00.0	0	0	tm2317953d1_8k_htm.xml	1					
0001104659-23-068973	1719406	NRX PHARMACEUTICALS, INC.	2834	US	DE	WILMINGTON	19801	1201 ORANGE STREET	SUITE 600	484-254-6134	US	DE	WILMINGTON	19801	1201 ORANGE STREET	SUITE 600	US	DE	822844431	BIG ROCK PARTNERS ACQUISITION CORP.	20171012	4-NON	0	1231	8-K/A	20230531			20230607	2023-06-07 17:19:00.0	0	0	tm2317653d6_8ka_htm.xml	1					
0001104659-23-068977	1923622	PGIM PRIVATE CREDIT FUND		US	NJ	NEWARK	07102	655 BROAD ST		973-367-8982	US	NJ	NEWARK	07102	655 BROAD ST		US	DE	000000000	PGIM SENIOR LOAN OPPORTUNITIES FUND	20220414		0		424B3				20230607	2023-06-07 17:24:00.0	0	0	puk-20230329x424b3_htm.xml	1					
0001104659-23-068979	1164727	NEWMONT CORP /DE/	1040	US	CO	DENVER	80237	6900 E LAYTON AVE	SUITE 700	303-863-7414	US	CO	DENVER	80237	6900 E LAYTON AVE	SUITE 700	US	CO	841611629	NEWMONT GOLDCORP CORP /DE/	20190417	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 17:25:00.0	0	0	tm2318139d1_8k_htm.xml	1					
0001110803-23-000046	1110803	ILLUMINA, INC.	3826	US	CA	SAN DIEGO	92122	5200 ILLUMINA WAY		8582024500	US	CA	SAN DIEGO	92122	5200 ILLUMINA WAY		US	DE	330804655	ILLUMINA INC	20000331	1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:27:00.0	0	0	ilmn-20230601_htm.xml	1					
0001140361-23-028653	1639300	OLLIE'S BARGAIN OUTLET HOLDINGS, INC.	5331	US	PA	HARRISBURG	17112	6295 ALLENTOWN BOULEVARD, SUITE 1		717 657-2300	US	PA	HARRISBURG	17112	6295 ALLENTOWN BOULEVARD, SUITE 1		US	DE	800848819			1-LAF	0	0131	8-K	20230531			20230607	2023-06-07 07:40:00.0	0	0	brhc20054117_8k_htm.xml	1					
0001140361-23-028655	1816431	QUANTUM-SI INC	3829	US	CT	BRANFORD	06405	29 BUSINESS PARK DRIVE		(203) 458-7100	US	CT	BRANFORD	06405	29 BUSINESS PARK DRIVE		US	DE	851388175	HIGHCAPE CAPITAL ACQUISITION CORP.	20200629	4-NON	0	1231	8-K	20230531			20230607	2023-06-07 08:00:00.0	0	0	brhc20054122_8k_htm.xml	1					
0001140361-23-028791	1645590	HEWLETT PACKARD ENTERPRISE CO	5045	US	TX	SPRING	77389	1701 E MOSSY OAKS ROAD		678-259-9860	US	TX	SPRING	77389	1701 E MOSSY OAKS ROAD		US	DE	473298624			1-LAF	0	1031	8-K	20230531			20230607	2023-06-07 16:16:00.0	0	0	ny20009309x5_8k_htm.xml	1					
0001140361-23-028792	1361113	VARONIS SYSTEMS INC	7372	US	NY	NEW YORK	10001	1250 BROADWAY, 31ST FLOOR		877-292-8767	US	NY	NEW YORK	10001	1250 BROADWAY, 31ST FLOOR		US	DE	571222280			1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:16:00.0	0	0	brhc20054099_8k_htm.xml	1					
0001140361-23-028794	1948056	KKR INFRASTRUCTURE CONGLOMERATE LLC	6799	US	NY	NEW YORK	10001	30 HUDSON YARDS		212-750-8300	US	NY	NEW YORK	10001	30 HUDSON YARDS		US	DE	000000000			4-NON	0	1231	8-K	20230531			20230607	2023-06-07 16:16:00.0	0	0	brhc20054013_8k_htm.xml	1					
0001140361-23-028795	1639300	OLLIE'S BARGAIN OUTLET HOLDINGS, INC.	5331	US	PA	HARRISBURG	17112	6295 ALLENTOWN BOULEVARD, SUITE 1		717 657-2300	US	PA	HARRISBURG	17112	6295 ALLENTOWN BOULEVARD, SUITE 1		US	DE	800848819			1-LAF	0	0131	10-Q	20230430	2023	Q1	20230607	2023-06-07 16:16:00.0	0	1	brhc20053995_10q_htm.xml	1					
0001140361-23-028798	1038133	HESKA CORP	2835	US	CO	LOVELAND	80538	3760 ROCKY MOUNTAIN AVENUE		9704937272	US	CO	LOVELAND	80538	3760 ROCKY MOUNTAIN AVENUE		US	DE	770192527			1-LAF	0	1231	8-K	20230531			20230607	2023-06-07 16:26:00.0	0	0	brhc20054167_8k_htm.xml	1					
0001140361-23-028819	1853145	EVERCOMMERCE INC.	7372	US	CO	DENVER	80205	3601 WALNUT STREET	SUITE 400	720-647-4948	US	CO	DENVER	80205	3601 WALNUT STREET	SUITE 400	US	DE	814063428			2-ACC	0	1231	8-K	20230531			20230607	2023-06-07 17:00:00.0	0	0	brhc20054129_8k_htm.xml	1					
