adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0001296435-22-000029	1296435	NEENAH INC	2621	US	GA	ALPHARETTA	30005	3460 PRESTON RIDGE ROAD		678-566-6500	US	GA	ALPHARETTA	30005	3460 PRESTON RIDGE ROAD		US	DE	201308307	NEENAH PAPER INC	20040706	1-LAF	0	1231	8-K	20220228			20220302	2022-03-02 17:01:00.0	0	0	np-20220302_htm.xml	1					
0001305773-22-000016	1305773	CONFORMIS INC	3842	US	MA	BILLERICA	01821	600 TECHNOLOGY DRIVE		(781) 345-9001	US	MA	BILLERICA	01821	600 TECHNOLOGY DRIVE		US	DE	000000000	CONFORMIS INC	20041013	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 16:11:00.0	0	0	cfms-20220302_htm.xml	1					
0001305773-22-000018	1305773	CONFORMIS INC	3842	US	MA	BILLERICA	01821	600 TECHNOLOGY DRIVE		(781) 345-9001	US	MA	BILLERICA	01821	600 TECHNOLOGY DRIVE		US	DE	000000000	CONFORMIS INC	20041013	4-NON	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 16:39:00.0	0	1	cfms-20211231_htm.xml	1		206627638.00	20210630		1
0001314152-22-000031	1314152	JONES LANG LASALLE INCOME PROPERTY TRUST, INC.	6798	US	IL	CHICAGO	60606	333 WEST WACKER DRIVE		312-897-4000	US	IL	CHICAGO	60606	333 WEST WACKER DRIVE		US	MD	000000000	EXCELSIOR LASALLE PROPERTY FUND INC	20050111	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 14:49:00.0	0	0	jllip-20220301_htm.xml	1					
0001333493-22-000028	1333493	EHEALTH, INC.	6411	US	CA	SANTA CLARA	95054	2625 AUGUSTINE DRIVE, SECOND FLOOR		650-584-2700	US	CA	SANTA CLARA	95054	2625 AUGUSTINE DRIVE, SECOND FLOOR		US	DE	770470789			1-LAF	0	1231	8-K/A	20220228			20220302	2022-03-02 08:20:00.0	0	0	ehth-20220301_htm.xml	1					
0001353283-22-000006	1353283	SPLUNK INC	7372	US	CA	SAN FRANCISCO	94107	270 BRANNAN STREET		415-848-8400	US	CA	SAN FRANCISCO	94107	270 BRANNAN STREET				861106510			1-LAF	0	0131	8-K	20220228			20220302	2022-03-02 16:03:00.0	0	0	splk-20220228_htm.xml	1					
0001361538-22-000010	1361538	PRIMORIS SERVICES CORP	1623	US	TX	DALLAS	75201	2300 N. FIELD STREET, SUITE 1900		214-740-5600	US	TX	DALLAS	75201	2300 N. FIELD STREET, SUITE 1900		US	DE	204743916	PRIMORIS SERVICES CORP	20080821	1-LAF	0	1231	8-K/A	20220228			20220302	2022-03-01 21:25:00.0	0	0	prim-20220224x8ka_htm.xml	1					
0001367859-22-000069	1367859	CITIZENS COMMUNITY BANCORP INC.	6035	US	WI	EAU CLAIRE	54701	2174 EASTRIDGE CENTER		715 836 9994	US	WI	EAU CLAIRE	54701	2174 EASTRIDGE CENTER		US	MD	205120010			4-NON	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 16:05:00.0	0	1	czwi-20211231_htm.xml	1		138800000.00	20210630		1
0001378950-22-000014	1378950	CARPARTS.COM, INC.	5531	US	CA	TORRANCE	90504	2050 W. 190TH STREET		(310) 735-0085	US	CA	TORRANCE	90504	2050 W. 190TH STREET		US	DE	680623433	U.S. AUTO PARTS NETWORK, INC.	20061023	1-LAF	0	1231	10-K	20211231	2021	FY	20220302	2022-03-01 18:39:00.0	0	1	prts-20220101x10k_htm.xml	1		933100000.00	20210630		1
0001379041-22-000024	1379041	EMPLOYERS HOLDINGS, INC.	6331	US	NV	RENO	89521	10375 PROFESSIONAL CIRCLE		775-327-2936	US	NV	RENO	89521	10375 PROFESSIONAL CIRCLE		US	NV	043850065			1-LAF	0	1231	8-K	20220228			20220302	2022-03-02 16:20:00.0	0	0	eig-20220301_htm.xml	1					
0001388658-22-000029	1388658	IRHYTHM TECHNOLOGIES, INC.	3841	US	CA	SAN FRANCISCO	94103	699 8TH STREET	SUITE 600	415-632-5700	US	CA	San Francisco	94103	699 8TH STREET	SUITE 600	US	DE	208149544	IRHYTHM TECHNOLOGIES, INC.	20110429	1-LAF	1	1231	10-K/A	20211231	2021	FY	20220302	2022-03-02 16:29:00.0	0	0	irtc-20211231_htm.xml	1		1900000000.00	20210630		1
0001393052-22-000011	1393052	VEEVA SYSTEMS INC	7372	US	CA	PLEASANTON	94588	4280 HACIENDA DRIVE		925-264-8887	US	CA	PLEASANTON	94588	4280 HACIENDA DRIVE				208235463	VERTICALS ONDEMAND INC	20070313	1-LAF	0	0131	8-K	20220228			20220302	2022-03-02 16:06:00.0	0	0	veev-20220302_htm.xml	1					
0001393066-22-000024	1393066	RESOLUTE FOREST PRODUCTS INC.	2621	CA	QC	MONTREAL	H3B 2N2	1010 DE LA GAUCHETIERE STREET WEST	SUITE 400	514-875-2515	CA	QC	MONTREAL	H3B 2N2	1010 DE LA GAUCHETIERE STREET WEST	SUITE 400	US	DE	980526415	ABITIBIBOWATER INC.	20070313	2-ACC	0	1231	8-K	20220228			20220302	2022-03-02 17:04:00.0	0	0	rfp-20220302_htm.xml	1					
0001403161-22-000016	1403161	VISA INC.	7389	US	CA	SAN FRANCISCO	94128-8999	P.O. BOX 8999		650-432-3200	US	CA	SAN FRANCISCO	94128-8999	P.O. BOX 8999		US	DE	260267673	VISA INC.	20070614	1-LAF	0	0930	8-K	20220228			20220302	2022-03-02 16:38:00.0	0	0	v-20220302_htm.xml	1					
0001403256-22-000050	1403256	SCULPTOR CAPITAL MANAGEMENT, INC.	6282	US	NY	NEW YORK	10019	9 WEST 57TH STREET FL 39		(212)790-0000	US	NY	NEW YORK	10019	9 WEST 57TH STREET FL 39		US	DE	000000000	OCH-ZIFF CAPITAL MANAGEMENT GROUP INC.	20190508	2-ACC	0	1231	8-K	20220228			20220302	2022-03-02 07:29:00.0	0	0	scu-20220302_htm.xml	1					
0001403431-22-000022	1403431	HERITAGE-CRYSTAL CLEAN, INC.	4950	US	IL	ELGIN	60123	2175 POINT BOULEVARD	SUITE 375	847-836-5670	US	IL	ELGIN	60123	2175 POINT BOULEVARD	SUITE 375	US	DE	260351454			2-ACC	0	1231	8-K	20220228			20220302	2022-03-02 16:32:00.0	0	0	hcci-20220302_htm.xml	1					
0001403431-22-000023	1403431	HERITAGE-CRYSTAL CLEAN, INC.	4950	US	IL	ELGIN	60123	2175 POINT BOULEVARD	SUITE 375	847-836-5670	US	IL	ELGIN	60123	2175 POINT BOULEVARD	SUITE 375	US	DE	260351454			2-ACC	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 16:34:00.0	0	1	hcci-20220101_htm.xml	1		412700000.00	20210630		1
0001418100-22-000018	1418100	AVAYA HOLDINGS CORP.	3661	US	NC	DURHAM	27713	co Avaya Inc	2605 MERIDIAN PARKWAY, SUITE 200	(908) 953-6000	US	NC	DURHAM	27713	co Avaya Inc	2605 MERIDIAN PARKWAY, SUITE 200			261119726	SIERRA HOLDINGS CORP	20071109	1-LAF	0	0930	8-K	20220228			20220302	2022-03-02 16:06:00.0	0	0	avya-20220302_htm.xml	1					
0001423774-22-000040	1423774	ZUORA INC	7372	US	CA	REDWOOD CITY	94065	101 REDWOOD SHORES PARKWAY		888-976-9056	US	CA	REDWOOD CITY	94065	101 REDWOOD SHORES PARKWAY		US	DE	205530976			1-LAF	0	0131	8-K	20220228			20220302	2022-03-02 16:28:00.0	0	0	zuo-20220302_htm.xml	1					
0001425450-22-000010	1425450	ORTHOPEDIATRICS CORP	3841	US	IN	WARSAW	46582	2850 FRONTIER DRIVE		574-268-6379	US	IN	WARSAW	46582	2850 FRONTIER DRIVE				261761833			4-NON	0	1231	8-K	20220228			20220302	2022-03-02 16:14:00.0	0	0	kids-20220302_htm.xml	1					
0001437749-22-004928	722313	NORTECH SYSTEMS INC	3679	US	MN	MAPLE GROVE	55369	7550 MERIDIAN CIRCLE N	SUITE 150	952-345-2244	US	MN	MAPLE GROVE	55369	7550 MERIDIAN CIRCLE N	SUITE 150	US	MN	411681094	DSC NORTECH INC	19901217	4-NON	0	1231	8-K	20220228			20220302	2022-03-01 18:01:00.0	0	0	nsys20220301_8k_htm.xml	1					
0001437749-22-004961	63330	MAUI LAND & PINEAPPLE CO INC	6500	US	HI	LAHAINA	96761	200 VILLAGE ROAD		808-877-1608	US	HI	LAHAINA	96761	200 VILLAGE ROAD		US	HI	990107542			4-NON	0	1231	8-K/A	20220228			20220302	2022-03-02 06:02:00.0	0	0	mlp20220301_8ka_htm.xml	1					
0001437749-22-004964	740664	R F INDUSTRIES LTD	3678	US	CA	SAN DIEGO	92126-2313	7610 MIRAMAR RD	BLDG 6000	858-549-6340	US	CA	SAN DIEGO	92126-4202	7620 MIRAMAR RD #4100	7620 MIRAMAR RD #4100	US	NV	880168936	CELLTRONICS INC	19910204	4-NON	0	1031	8-K	20220228			20220302	2022-03-02 06:41:00.0	0	0	rfil20220301_8k_htm.xml	1					
0001437749-22-004966	1690639	VERSABANK	6029	CA	ON	LONDON	N6A 5P2	140 FULLARTON STREET	SUITE 2002	519-645-1919	CA	ON	LONDON	N6A 5P2	140 FULLARTON STREET	SUITE 2002	CA		000000000				0	1031	6-K	20220131			20220302	2022-03-02 07:01:00.0	0	1	versb20220209_6k_htm.xml	1					
0001437749-22-004972	1595248	GENPREX, INC.	2834	US	TX	AUSTIN	78712	1601 TRINITY STREET, BLDG. B	SUITE 3.322	512-537-7997	US	TX	AUSTIN	78712	1601 TRINITY STREET, BLDG. B	SUITE 3.322	US	TX	900772347			4-NON	0	1231	8-K	20220228			20220302	2022-03-02 08:01:00.0	0	0	gnpx20220301_8k_htm.xml	1					
0001437749-22-004975	1295961	QUANTUM ENERGY INC.	1311	CA	BC	PENTICTON	V2A 8Z6	902 JONATHAN DR.		702-323-6455	US	NV	HENDERSON	89030	3825 ROCKBOTTOM		US	NV	980428608	BOOMERS CULTURAL DEVELOPMENT, INC.	20040630	4-NON	0	0228	10-Q	20211130	2022	Q3	20220302	2022-03-02 09:16:00.0	0	1	qegy20211130_10q_htm.xml	1					
0001437749-22-004991	834285	REPUBLIC FIRST BANCORP INC	6022	US	PA	PHILADELPHIA	19102	TWO LIBERTY PLACE	50 S. 16TH STREET SUITE 2400	215-735-4422	US	PA	PHILADELPHIA	19102	TWO LIBERTY PLACE	50 S. 16TH STREET SUITE 2400	US	PA	232486815	FIRST REPUBLIC BANCORP INC /DE/	19960617	2-ACC	0	1231	8-K	20220228			20220302	2022-03-02 13:26:00.0	0	0	frbk20220301_8k_htm.xml	1					
0001437749-22-005003	1120370	BROADWIND, INC.	3360	US	IL	CICERO	60804	3240 S. CENTRAL AVENUE		708-780-4800	US	IL	CICERO	60804	3240 S. CENTRAL AVENUE		US	DE	880409160	BROADWIND ENERGY, INC.	20080304	4-NON	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 15:15:00.0	0	1	bwen20211231_10k_htm.xml	1		65536000.00	20210630		1
0001437749-22-005010	799167	MARTEN TRANSPORT LTD	4213	US	WI	MONDOVI	54755	129 MARTEN ST		7159264216	US	MN	MINNEAPOLIS	55402	3400 PLAZA VII	45 SOUTH SEVENTH ST	US	DE	391140809			1-LAF	0	1231	8-K	20220228			20220302	2022-03-02 16:03:00.0	0	0	mrtn20220301_8k_htm.xml	1					
0001437749-22-005021	922247	CYCLO THERAPEUTICS, INC.	2860	US	FL	GAINESVILLE	32653	6714 NW 16TH STREET, SUITE B		386-418-8060	US	FL	ALACHUA	32616-1180	PO BOX 1180		US	FL	593029743	CTD HOLDINGS INC	20000913	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 16:30:00.0	0	0	ctdh20220301_8k_htm.xml	1					
0001437749-22-005022	919864	FINWARD BANCORP	6035	US	IN	MUNSTER	46321	9204 COLUMBIA AVE		219 836-9690	US	IN	MUNSTER	46321	9204 COLUMBIA AVE		US	IN	351927981	NORTHWEST INDIANA BANCORP	19940307	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 16:31:00.0	0	0	fnwd20220302_8k_htm.xml	1					
0001437749-22-005035	1392380	GEVO, INC.	2860	US	CO	ENGLEWOOD	80112	345 INVERNESS DRIVE SOUTH, BUILDING C	Suite 310	303-858-8358	US	CO	ENGLEWOOD	80112	345 INVERNESS DRIVE SOUTH, BUILDING C	Suite 310	US	DE	870747704	GEVO INC	20070307	1-LAF	0	1231	8-K	20220228			20220302	2022-03-02 17:01:00.0	0	0	gevo20220228_8k_htm.xml	1					
0001437749-22-005039	1575828	EXPRO GROUP HOLDINGS N.V.	1389	US	TX	HOUSTON	77084	1311 BROADFIELD BLVD.	SUITE 400	713-463-9776	US	TX	HOUSTON	77084	1311 BROADFIELD BLVD.	SUITE 400	NL		981107145	FRANK'S INTERNATIONAL N.V.	20170427	2-ACC	0	1231	8-K	20220228			20220302	2022-03-02 17:06:00.0	0	0	fi20220208_8k_htm.xml	1					
0001437749-22-005040	700841	RCM TECHNOLOGIES, INC.	7363	US	NJ	PENNSAUKEN	08109-4613	2500 MCCLELLAN AVENUE	STE 350	8563564500	US	NJ	PENNSAUKEN	08109-4613	2500 MCCLELLAN AVENUE	STE 350	US	NV	951480559	RCM TECHNOLOGIES INC	19920703	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 17:07:00.0	0	0	rcmt20220302_8k_htm.xml	1					
0001437749-22-005043	876378	ASENSUS SURGICAL, INC.	3841	US	NC	DURHAM	27703	1 TW ALEXANDER DRIVE	SUITE 160	919-765-8400	US	NC	DURHAM	27703	1 TW ALEXANDER DRIVE	SUITE 160	US	DE	112962080	TRANSENTERIX, INC.	20190712	1-LAF	0	1231	8-K	20220228			20220302	2022-03-02 17:16:00.0	0	0	transe20220301_8k_htm.xml	1					
0001437749-22-005044	1172358	DORCHESTER MINERALS, L.P.	1311	US	TX	DALLAS	75219-4541	3838 OAK LAWN AVENUE	SUITE 300	2145590300	US	TX	DALLAS	75219-4541	3838 OAK LAWN AVENUE	SUITE 300	US	DE	810551518	DORCHESTER MINERALS LP	20020430	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 17:20:00.0	0	0	dmlp20220302_8k_htm.xml	1					
0001474903-22-000016	1474903	BGSF, INC.	7363	US	TX	PLANO	75024	5850 GRANITE PARKWAY	SUITE 730	972-692-2422	US	TX	PLANO	75024	5850 GRANITE PARKWAY	SUITE 730			260656684	BG STAFFING, INC.	20131030	2-ACC	0	1231	8-K	20220228			20220302	2022-03-01 19:24:00.0	0	0	bgsf-20220228_htm.xml	1					
0001477932-22-001151	1374881	KINGFISH HOLDING CORP	1540	US	FL	SARASOTA	34234	2641 49TH STREET		941-870-2986	US	FL	SARASOTA	34234	2641 49TH STREET		US	DE	204838580	KESSELRING HOLDING CORPORATION.	20070608	4-NON	0	0930	10-K	20190930	2019	FY	20220302	2022-03-02 08:50:00.0	0	1	king-20190930.xml	1		75751.00	20190331		1
0001477932-22-001153	1374881	KINGFISH HOLDING CORP	1540	US	FL	SARASOTA	34234	2641 49TH STREET		941-870-2986	US	FL	SARASOTA	34234	2641 49TH STREET		US	DE	204838580	KESSELRING HOLDING CORPORATION.	20070608	4-NON	0	0930	10-K	20200930	2020	FY	20220302	2022-03-02 09:13:00.0	0	1	king-20200930.xml	1		48481.00	20200331		1
0001477932-22-001155	1374881	KINGFISH HOLDING CORP	1540	US	FL	SARASOTA	34234	2641 49TH STREET		941-870-2986	US	FL	SARASOTA	34234	2641 49TH STREET		US	DE	204838580	KESSELRING HOLDING CORPORATION.	20070608	4-NON	0	0930	10-Q	20201231	2021	Q1	20220302	2022-03-02 10:01:00.0	0	1	king-20201231.xml	1					
0001477932-22-001157	1374881	KINGFISH HOLDING CORP	1540	US	FL	SARASOTA	34234	2641 49TH STREET		941-870-2986	US	FL	SARASOTA	34234	2641 49TH STREET		US	DE	204838580	KESSELRING HOLDING CORPORATION.	20070608	4-NON	0	0930	10-Q	20210331	2021	Q2	20220302	2022-03-02 10:56:00.0	0	1	king-20210331.xml	1					
0001477932-22-001159	1374881	KINGFISH HOLDING CORP	1540	US	FL	SARASOTA	34234	2641 49TH STREET		941-870-2986	US	FL	SARASOTA	34234	2641 49TH STREET		US	DE	204838580	KESSELRING HOLDING CORPORATION.	20070608	4-NON	0	0930	10-Q	20210630	2021	Q3	20220302	2022-03-02 11:13:00.0	0	1	king_10q_htm.xml	1					
0001477932-22-001161	1374881	KINGFISH HOLDING CORP	1540	US	FL	SARASOTA	34234	2641 49TH STREET		941-870-2986	US	FL	SARASOTA	34234	2641 49TH STREET		US	DE	204838580	KESSELRING HOLDING CORPORATION.	20070608	4-NON	0	0930	10-K	20210930	2021	FY	20220302	2022-03-02 12:06:00.0	0	1	king_10k_htm.xml	1		48481.00	20200331		1
0001481792-22-000008	1481792	QUAD/GRAPHICS, INC.	2750	US	WI	SUSSEX	53089-3995	N61 W23044 HARRY'S WAY		414-566-6000	US	WI	SUSSEX	53089-3995	N61 W23044 HARRY'S WAY		US	WI	391152983			2-ACC	0	1231	8-K	20220228			20220302	2022-03-02 08:57:00.0	0	0	quad-20220224_htm.xml	1					
0001493152-22-005797	1540684	BRAZIL MINERALS, INC.	1400	BR		OLHOS D'AGUA	39398-000	RUA VEREADOR JOAO ALVES PRAES	N 95-A	2133216065	US	CA	PASADENA	91104	1443 EAST WASHINGTON BLVD.	SUITE 278	US	NV	392078861	FLUX TECHNOLOGIES, CORP.	20120127	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 07:31:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-005800	1821175	MOTORSPORT GAMES INC.	7372	US	FL	MIAMI	33137	5972 NE 4TH AVENUE		305-507-8799	US	FL	MIAMI	33137	5972 NE 4TH AVENUE		US	FL	831463958	MOTORSPORT GAMING US LLC	20200814	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 08:30:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-005802	924396	DESCRYPTO HOLDINGS, INC.	7990	US	FL	WEST PALM BEACH	33401	625 N. FLAGLER DRIVE	SUITE 600	305-351-9195	US	FL	WEST PALM BEACH	33401	625 N. FLAGLER DRIVE	SUITE 600	US	DE	043021770	W TECHNOLOGIES, INC.	20071130	4-NON	0	0731	8-K	20220228			20220302	2022-03-02 10:00:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-005804	1451448	ESPORTS ENTERTAINMENT GROUP, INC.	7900	MT		MALTA	BKR 9077	BLOCK 6, TRIQ PACEVILLE	ST. JULIANS STJ 3109	356 2757 7000	MT		MALTA	BKR 9077	BLOCK 6, TRIQ PACEVILLE	ST. JULIANS STJ 3109	US	NV	263062752	VGAMBLING INC.	20150402	4-NON	0	0630	8-K	20220228			20220302	2022-03-02 11:26:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-005814	1326706	NANOVIBRONIX, INC.	3842	US	NY	ELMSFORD	10523	525 EXECUTIVE BLVD		(914) 233-3004	US	NY	ELMSFORD	10523	525 EXECUTIVE BLVD		US	DE	000000000	NANO VIBRONIX, INC.	20111206	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 16:15:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-005819	868278	PROPHASE LABS, INC.	2834	US	NY	NEW YORK	11530	711 STEWART AVE, SUITE 200	GARDEN CITY	(215) 345-0919	US	NY	NEW YORK	11530	711 STEWART AVE, SUITE 200	GARDEN CITY	US	DE	232577138	QUIGLEY CORP	19930328	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 16:26:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-005823	1484769	FUBOTV INC. /FL	7812	US	NY	NEW YORK	10104	1290 AVENUE OF THE AMERICAS	NEW YORK	(212) 672-0055	US	NY	NEW YORK	10104	1290 AVENUE OF THE AMERICAS	NEW YORK	US	FL	264330545	FUBOTV INC. /NEW	20200813	1-LAF	0	1231	8-K	20220228			20220302	2022-03-02 16:31:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-005838	1591165	H-CYTE, INC.	3841	US	FL	TAMPA	33602	201 E KENNEDY BLVD STE 700		844-633-6839	US	FL	TAMPA	33602	201 E KENNEDY BLVD STE 700		US	NV	463312262	MEDOVEX CORP.	20140501	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 17:02:00.0	0	0	form8-k_htm.xml	1					
0001513162-22-000020	71557	NUVERA COMMUNICATIONS, INC.	4813	US	MN	NEW ULM	56073	27 NORTH MINNESOTA ST.		5073544111	US	MN	NEW ULM	56073	P O BOX 697		US	MN	410440990	NEW ULM TELECOM INC	19920703	2-ACC	0	1231	8-K	20220131			20220302	2022-03-02 14:43:00.0	0	0	nuvr-20220211_htm.xml	1					
0001520138-22-000087	1630176	HEALTHY EXTRACTS INC.	7374	US	NV	LAS VEGAS	89113	6445 SOUTH TENAYA WAY	SUITE B110	(720) 463-1004	US	NV	LAS VEGAS	89113	6445 SOUTH TENAYA WAY	SUITE B110	US	NV	472594704	HEALTHLY EXTRACTS INC.	20210219	4-NON	0	1231	8-K	20220131			20220302	2022-03-02 15:57:00.0	0	0	hyex-20220210_8k_htm.xml	1					
0001527166-22-000012	1527166	CARLYLE GROUP INC.	6282	US	DC	WASHINGTON	20004	C/O THE CARLYLE GROUP	1001 PENNSYLVANIA AVENUE, N.W.	202 729 5626	US	DC	WASHINGTON	20004	C/O THE CARLYLE GROUP	1001 PENNSYLVANIA AVENUE, N.W.	US	DE	452832612	CARLYLE GROUP L.P.	20110801	1-LAF	1	1231	10-K/A	20211231	2021	FY	20220302	2022-03-02 17:07:00.0	0	0	cg-20211231_htm.xml	1		10579992942.00	20210630		1
0001540755-22-000007	1540755	ANAPLAN, INC.	7372	US	CA	SAN FRANCISCO	94105	50 HAWTHORNE STREET		415-742-8199	US	CA	SAN FRANCISCO	94105	50 HAWTHORNE STREET		US	DE	270897861			1-LAF	0	0131	8-K	20220228			20220302	2022-03-02 16:09:00.0	0	0	plan-20220302_htm.xml	1					
0001553350-22-000200	1476963	HEAT BIOLOGICS, INC.	2834	US	NC	MORRISVILLE	27560	627 DAVIS DRIVE	SUITE 400	919-240-7133	US	NC	MORRISVILLE	27560	627 DAVIS DRIVE	SUITE 400	US	DE	262844103			4-NON	0	1231	8-K	20220228			20220302	2022-03-02 16:05:00.0	0	0	htbx_8k_htm.xml	1					
0001554795-22-000077	1500123	ITEM 9 LABS CORP.	3843	US	AZ	PHOENIX	85004	2727 NORTH 3RD STREET	SUITE 201	833-867-6337	US	AZ	PHOENIX	85004	2727 NORTH 3RD STREET	SUITE 201	US	DE	980665018	AIRWARE LABS CORP.	20130114	4-NON	0	0930	8-K	20220228			20220302	2022-03-02 10:13:00.0	0	0	inlb0302form8k_htm.xml	1					
0001554855-22-000090	1792627	JUST EAT TAKEAWAY.COM N.V.	7389	NL		AMSTERDAM	1011 DK	OOSTERDOKSSTRAAT 80		31202107007	NL		AMSTERDAM	1011 DK	OOSTERDOKSSTRAAT 80		NL		000000000	TAKEAWAY.COM N.V./FI	20191029	4-NON	0	1231	20-F	20211231	2021	FY	20220302	2022-03-02 13:13:00.0	0	1	grub-20211231_htm.xml	1					
0001558370-22-002641	1463972	VUZIX CORP	3663	US	NY	WEST HENRIETTA	14586	25 HENDRIX ROAD	SUITE A	585-359-5900	US	NY	WEST HENRIETTA	14586	25 HENDRIX ROAD	SUITE A	US	DE	043392453			1-LAF	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 08:00:00.0	0	1	vuzi-20211231x10k_htm.xml	1		1082000000.00	20210630		1
0001558370-22-002643	1385818	AYTU BIOPHARMA, INC	2834	US	CO	ENGLEWOOD	80112	373 INVERNESS PARKWAY	SUITE 206	(720) 437-6580	US	CO	ENGLEWOOD	80112	373 INVERNESS PARKWAY	SUITE 206	US	DE	470883144	AYTU BIOSCIENCE, INC	20150609	4-NON	0	0630	8-K	20220228			20220302	2022-03-02 08:11:00.0	0	0	aytu-20220302x8k_htm.xml	1					
0001558370-22-002666	1270073	INTERCEPT PHARMACEUTICALS, INC.	2834	US	NY	NEW YORK	10001	10 HUDSON YARDS, 37TH FLOOR		646-747-1000	US	NY	New York	10001	10 HUDSON YARDS, 37TH FLOOR		US	DE	223868459	INTERCEPT PHARMACEUTICALS INC	20031113	2-ACC	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 16:09:00.0	0	1	icpt-20211231x10k_htm.xml	1		555200000.00	20210630		1
0001558370-22-002668	1477845	ANNOVIS BIO, INC.	2834	US	PA	BERWYN	19312	1055 WESTLAKES DRIVE, SUITE 300		610-727-3913	US	PA	BERWYN	19312	1055 WESTLAKES DRIVE, SUITE 300		US	DE	262540421	QR PHARMA, INC.	20091202	4-NON	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 16:12:00.0	0	1	anvs-20211231x10k_htm.xml	1		481819080.00	20210630		1
0001558370-22-002670	945983	WAYSIDE TECHNOLOGY GROUP, INC.	5045	US	NJ	EATONTOWN	07724	4 INDUSTRIAL WAY WEST	SUITE 300	732-389-0932	US	NJ	EATONTOWN	07724	4 INDUSTRIAL WAY WEST	SUITE 300	US	DE	133136104	PROGRAMMERS PARADISE INC	19950531	2-ACC	0	1231	8-K	20220228			20220302	2022-03-02 16:14:00.0	0	0	wstg-20220302x8k_htm.xml	1					
0001558370-22-002671	1049606	COMPX INTERNATIONAL INC	3420	US	TX	DALLAS	75240-2620	5430 LBJ FREEWAY	SUITE 1700	9724481400	US	TX	DALLAS	75240-2620	5430 LBJ FREEWAY	SUITE 1700	US	DE	570981653			4-NON	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 16:16:00.0	0	1	tmb-20211231x10k_htm.xml	1		34100000.00	20210630		1
0001558370-22-002675	1192448	GLAUKOS CORP	3841	US	CA	SAN CLEMENTE	92672	229 AVENIDA FABRICANTE		949-367-9600	US	CA	SAN CLEMENTE	92672	229 AVENIDA FABRICANTE		US	DE	000000000	GLAUKOS CORP	20020925	1-LAF	0	1231	8-K	20220228			20220302	2022-03-02 16:51:00.0	0	0	gkos-20220302x8k_htm.xml	1					
0001558370-22-002682	1679049	INTERNATIONAL SEAWAYS, INC.	4400	US	NY	NEW YORK	10016	600 THIRD AVENUE	39TH FLOOR	2129534100	US	NY	NEW YORK	10016	600 THIRD AVENUE	39TH FLOOR	MH		980467117	OSG INTERNATIONAL, INC	20160707	2-ACC	0	1231	10-K	20211231	2021	FY	20220302	2022-03-02 17:16:00.0	0	1	insw-20211231x10k_htm.xml	1		531129000.00	20210630		1
0001562884-22-000009	886093	NUNZIA PHARMACEUTICAL CO	8741	US	CA	LONG BEACH	90813	1627 WEST 14TH STREET		714-609-9117	US	CA	LONG BEACH	90813	1627 WEST 14TH STREET		US	UT	870442090	ARIZONA GOLD & ONYX MINING CO	20100730	4-NON	0	1231	8-K	20220228			20220302	2022-03-02 11:16:00.0	0	0	nunz-20220301_htm.xml	1					
0001564590-22-008121	1350653	ALPHATEC HOLDINGS, INC.	3841	US	CA	CARLSBAD	92008	5818 EL CAMINO REAL		760-431-9286	US	CA	CARLSBAD	92008	5818 EL CAMINO REAL		US	DE	202463898			1-LAF	0	1231	10-K	20211231	2021	FY	20220302	2022-03-01 17:32:00.0	0	1	atec-10k_20211231_htm.xml	1		1000000000.00	20210630		1
