adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0001193125-22-095127	1369290	MYOMO, INC.	3842	US	MA	BOSTON	02114	137 PORTLAND STREET	4TH FLOOR	617-996-9058	US	MA	BOSTON	02114	137 PORTLAND STREET	4TH FLOOR	US	DE	000000000	MYOMO INC	20060718	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:31:00.0	0	0	d339144d8k_htm.xml	1					
0001193125-22-095128	1596946	QUOTIENT LTD	2835	JE		SAINT HELIER	JE2 3QA	28 ESPLANADE		41274832286	JE		SAINT HELIER	JE2 3QA	28 ESPLANADE		JE		264719797			4-NON	0	0331	8-K	20220331			20220404	2022-04-04 16:32:00.0	0	0	d349626d8k_htm.xml	1					
0001193125-22-095131	1818201	CCC INTELLIGENT SOLUTIONS HOLDINGS INC.	7372	US	IL	CHICAGO	60607	167 N. GREEN STREET	9TH FLOOR	(800) 621-8070	US	IL	CHICAGO	60607	167 N. GREEN STREET	9TH FLOOR	KY		000000000	DRAGONEER GROWTH OPPORTUNITIES CORP.	20200714	2-ACC	0	1231	8-K	20220331			20220404	2022-04-04 16:33:00.0	0	0	d336238d8k_htm.xml	1					
0001193125-22-095136	1205922	VACCINEX, INC.	2834	US	NY	ROCHESTER	14620	1895 MOUNT HOPE AVE		585-271-2700	US	NY	ROCHESTER	14620	1895 MOUNT HOPE AVE		US	DE	161603202	VACCINEX INC	20021114	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:36:00.0	0	0	d325737d8k_htm.xml	1					
0001193125-22-095147	1777393	CHARGEPOINT HOLDINGS, INC.	3790	US	CA	CAMPBELL	95008	240 EAST HACIENDA AVENUE		(972) 514-9535	US	CA	CAMPBELL	95008	240 EAST HACIENDA AVENUE				841747686	SWITCHBACK ENERGY ACQUISITION CORP	20190521	1-LAF	0	0131	8-K	20220331			20220404	2022-04-04 16:40:00.0	0	0	d334470d8k_htm.xml	1					
0001193125-22-095148	1650696	LAIRD SUPERFOOD, INC.	2000	US	OR	SISTERS	97759	275 W. LUNDGREN MILL DR.		(541) 548-0577	US	OR	SISTERS	97759	275 W. LUNDGREN MILL DR.		US	OR	474373641	LAIRD SUPERFOOD, LLC	20150811	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:41:00.0	0	0	d318055d8k_htm.xml	1					
0001193125-22-095152	1439404	ZYNGA INC	7374	US	CA	SAN FRANCISCO	94103	699 EIGHTH STREET		800-762-2530	US	CA	SAN FRANCISCO	94103	699 EIGHTH STREET				421733483	ZYNGA GAME NETWORK INC	20080708	1-LAF	1	1231	10-K/A	20211231	2021	FY	20220404	2022-04-04 16:42:00.0	0	0	d343901d10ka_htm.xml	1		10900000000.00	20210630		1
0001193125-22-095156	64040	S&P GLOBAL INC.	7320	US	NY	NEW YORK	10041	55 WATER STREET		212-438-1000	US	NY	NEW YORK	10041	55 WATER STREET		US	NY	131026995	MCGRAW HILL FINANCIAL INC	20130502	1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 16:44:00.0	0	0	d313237d8k_htm.xml	1					
0001193125-22-095163	736772	CNB FINANCIAL CORP/PA	6022	US	PA	CLEARFIELD	16830	1 SOUTH SECOND STREET	P.O. BOX 42	8147659621	US	PA	CLEARFIELD	16830	1 SOUTH SECOND STREET	P.O. BOX 42	US	PA	251450605			2-ACC	0	1231	8-K	20220331			20220404	2022-04-04 16:46:00.0	0	0	d347682d8k_htm.xml	1					
0001193125-22-095165	1794621	QUANERGY SYSTEMS, INC.	3714	US	CA	SUNNYVALE	94085	433 LAKESIDE DRIVE		(408) 245-9500	US	CA	SUNNYVALE	94085	433 LAKESIDE DRIVE		KY		000000000	CITIC CAPITAL ACQUISITION CORP.	20191119	4-NON	0	1231	8-K/A	20220131			20220404	2022-04-04 16:46:00.0	0	0	d345706d8ka_htm.xml	1					
0001193125-22-095177	703604	LAWSON PRODUCTS INC/NEW/DE/	5080	US	IL	CHICAGO	60631	8770 WEST BRYN MAWR AVENUE	SUITE 900	773-304-5208	US	IL	CHICAGO	60631	8770 WEST BRYN MAWR AVENUE	SUITE 900	US	DE	362229304			2-ACC	0	1231	8-K	20220331			20220404	2022-04-04 16:52:00.0	0	0	d345714d8k_htm.xml	1					
0001193125-22-095187	1802768	ROYALTY PHARMA PLC	2834	US	NY	NEW YORK	10022	110 EAST 59TH STREET		(212) 883-0200	US	NY	NEW YORK	10022	110 EAST 59TH STREET		GB		000000000			1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 16:58:00.0	0	0	d329897d8k_htm.xml	1					
0001193125-22-095215	1512673	BLOCK, INC.	7372	US	CA	SAN FRANCISCO	94103	1455 MARKET STREET	SUITE 600	415-375-3176	US	CA	SAN FRANCISCO	94103	1455 MARKET STREET	SUITE 600	US	DE	800429876	SQUARE, INC.	20110210	1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 17:12:00.0	1	0	d343042d8k_htm.xml	1					
0001193125-22-095223	1805890	FUSION PHARMACEUTICALS INC.	2836	CA	ON	HAMILTON	L8P 0A6	270 LONGWOOD ROAD SOUTH		289-799-0891	CA	ON	HAMILTON	L8P 0A6	270 LONGWOOD ROAD SOUTH		CA		000000000			4-NON	0	1231	8-K	20220331			20220404	2022-04-04 17:16:00.0	0	0	d307788d8k_htm.xml	1					
0001193125-22-095234	64040	S&P GLOBAL INC.	7320	US	NY	NEW YORK	10041	55 WATER STREET		212-438-1000	US	NY	NEW YORK	10041	55 WATER STREET		US	NY	131026995	MCGRAW HILL FINANCIAL INC	20130502	1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 17:20:00.0	0	0	d204671d8k_htm.xml	1					
0001193125-22-095235	1794621	QUANERGY SYSTEMS, INC.	3714	US	CA	SUNNYVALE	94085	433 LAKESIDE DRIVE		(408) 245-9500	US	CA	SUNNYVALE	94085	433 LAKESIDE DRIVE		KY		000000000	CITIC CAPITAL ACQUISITION CORP.	20191119	4-NON	0	1231	S-1	20211231			20220404	2022-04-04 17:21:00.0	0	1	d297031ds1_htm.xml	1					
0001193125-22-095251	766704	WELLTOWER INC.	6798	US	OH	TOLEDO	43615	4500 DORR STREET		419-247-2800	US	OH	TOLEDO	43615	4500 DORR STREET		US	DE	341096634	HEALTH CARE REIT INC /DE/	19920703	1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 17:29:00.0	0	0	d325429d8k_htm.xml	1					
0001193805-22-000565	707388	STAR EQUITY HOLDINGS, INC.	3845	US	CT	OLD GREENWICH	06870	53 FOREST AVENUE		203-489-9501	US	CA	POWAY	92064	13100 GREGG STREET	SUITE A	US	DE	330145723	DIGIRAD CORP	19821006	4-NON	0	1231	8-K	20220331			20220404	2022-04-01 18:00:00.0	0	0	e621509_8k-seh_htm.xml	1					
0001199835-22-000192	1319643	LODE-STAR MINING INC.	1040	US	NV	RENO	89501	1 EAST LIBERTY STREET, SUITE 600		(775) 234-5443	US	NV	RENO	89501	1 EAST LIBERTY STREET, SUITE 600				474347638	INTERNATIONAL GOLD CORP.	20050302	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:43:00.0	0	0	lsmg_form8k_htm.xml	1					
0001213900-22-017590	1825413	BIOTECH ACQUISITION CO	2834	US	NY	NEW YORK	10001	545 WEST 25TH STREET	20TH FLOOR	8586920539	US	NY	NEW YORK	10001	545 WEST 25TH STREET	20TH FLOOR	KY		000000000			4-NON	0	1231	S-4/A	20211231			20220404	2022-04-01 18:46:00.0	1	1	fs42022a1_biotechacq_htm.xml	1					
0001213900-22-017603	1748621	ALBERTON ACQUISITION CORP	1700	HK		WANCHAI	00000	ROOMS 1001-1002, 10/F, CAPITAL CENTER	151 GOUCESTER ROAD	852-2117-1621	HK		WANCHAI	00000	ROOMS 1001-1002, 10/F, CAPITAL CENTER	151 GOUCESTER ROAD	VG		000000000			2-ACC	0	1231	S-4/A	20211231			20220404	2022-04-01 19:06:00.0	0	1	ea157901-s4a8_alberton_htm.xml	1					
0001213900-22-017643	879911	APPLIED ENERGETICS, INC.	3812	US	AZ	TUCSON	85747	9070 S. RITA ROAD	SUITE 1500	520-628-7415	US	AZ	TUCSON	85747	9070 S. RITA ROAD	SUITE 1500	US	DE	770262908	IONATRON, INC.	20040429	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 06:12:00.0	0	0	ea157922-8k_appliedener_htm.xml	1					
0001213900-22-017647	1776909	CURIOSITYSTREAM INC.	7812	US	MD	SILVER SPRING	20910	8484 GEORGIA AVE.	SUITE 700	301-755-2050	US	MD	SILVER SPRING	20910	8484 GEORGIA AVE.	SUITE 700	US	DE	000000000	SOFTWARE ACQUISITION GROUP INC.	20190515	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 06:22:00.0	0	0	ea157903-8k_curiosity_htm.xml	1					
0001213900-22-017651	1277998	MANUFACTURED HOUSING PROPERTIES INC.	6500	US	NC	PINEVILLE	28134	136 MAIN STREET		704-869-2500	US	NC	PINEVILLE	28134	136 MAIN STREET		US	NV	510482104	MANUFACTURING HOUSING PROPERTIES INC.	20180307	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 06:31:00.0	0	0	ea157911-8k_manufact_htm.xml	1					
0001213900-22-017667	1176309	ORAMED PHARMACEUTICALS INC.	2834	US	NY	NEW YORK	10036	1185 AVENUE OF THE AMERICAS, 3RD FLOOR		646-844-1164	US	NY	NEW YORK	10036	1185 AVENUE OF THE AMERICAS, 3RD FLOOR		US	DE	980376008	INTEGRATED SECURITY TECHNOLOGIES, INC.	20040614	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 08:26:00.0	0	0	ea157933-8k_oramedphar_htm.xml	1					
0001213900-22-017669	1822359	DOCGO INC.	4100	US	NY	NEW YORK	10001	35TH STREET WEST 35TH	FLOOR 6	(844) 443-6246	US	NY	NEW YORK	10001	35TH STREET WEST 35TH	FLOOR 6	US	DE	852515483	MOTION ACQUISITION CORP.	20200824	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 08:30:00.0	0	0	ea157866-8k_docgoinc_htm.xml	1					
0001213900-22-017675	819926	SHARING ECONOMY INTERNATIONAL INC.	7373	HK		NEW TERRITORIES	00000	CORNWALL CENTRE, NO.85 CASTLE PEAK ROAD	COFFEE BAY, TUEN MUN	852 3583 2186	HK		NEW TERRITORIES	00000	CORNWALL CENTRE, NO.85 CASTLE PEAK ROAD	COFFEE BAY, TUEN MUN			900648920	CLEANTECH SOLUTIONS INTERNATIONAL, INC.,	20110621	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 08:46:00.0	0	0	ea157936-8k_sharing_htm.xml	1					
0001213900-22-017702	1755953	AKERNA CORP.	7374	US	CO	DENVER	80202	1550 LARIMER STREET, SUITE 246		888-932-6537	US	CO	DENVER	80202	1550 LARIMER STREET, SUITE 246				832242651	MTECH ACQUISITION HOLDINGS INC.	20181015	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 10:53:00.0	0	0	ea157913-8k_akernacorp_htm.xml	1					
0001213900-22-017828	1822145	VENTOUX CCM ACQUISITION CORP.	7372	US	CT	GREENWICH	06830	1 EAST PUTNAM AVENUE, FLOOR 4		6464659000	US	CT	GREENWICH	06830	1 EAST PUTNAM AVENUE, FLOOR 4		US	DE	000000000			4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:23:00.0	0	0	ea157923-8k_ventoux_htm.xml	1					
0001213900-22-017842	1463833	IDW MEDIA HOLDINGS, INC.	7310	US	NJ	NEWARK	07102	520 BROAD STREET		973-438-3385	US	NJ	NEWARK	07102	520 BROAD STREET		US	DE	264831346	CTM MEDIA HOLDINGS, INC.	20090511	4-NON	0	1031	8-K	20220331			20220404	2022-04-04 16:30:00.0	0	0	ea157931-8k_idwmedia_htm.xml	1					
0001251769-22-000026	1251769	APOLLO ENDOSURGERY, INC.	3841	US	TX	AUSTIN	78746	1120 SOUTH CAPITAL OF TX HWY	BUILDING 1 SUITE 300	512-279-5100	US	TX	AUSTIN	78746	1120 SOUTH CAPITAL OF TX HWY	BUILDING 1 SUITE 300	US	DE	161630142	LPATH, INC	20060316	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:22:00.0	0	0	apen-20220329_htm.xml	1					
0001289308-22-000022	1289308	ENERSYS	3690	US	PA	READING	19605	2366 BERNVILLE ROAD		(610) 208-1600	US	PA	READING	19605	2366 BERNVILLE ROAD		US	DE	233058564			1-LAF	0	0331	8-K	20220331			20220404	2022-04-04 16:15:00.0	0	0	ens-20220401_htm.xml	1					
0001300514-22-000027	1300514	LAS VEGAS SANDS CORP	7011	US	NV	LAS VEGAS	89169	3883 HOWARD HUGHES PKWAY	SUITE 550	(702) 414-1000	US	NV	LAS VEGAS	89169	3883 HOWARD HUGHES PKWAY	SUITE 550	US	NV	270099920			1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 16:57:00.0	0	0	lvs-20220330_htm.xml	1					
0001362705-22-000004	1362705	EVOLVE TRANSITION INFRASTRUCTURE LP	1311	US	TX	HOUSTON	77056	1360 POST OAK BLVD	SUITE 2400	713-783-8000	US	TX	HOUSTON	77056	1360 POST OAK BLVD	SUITE 2400	US	DE	113742489	SANCHEZ MIDSTREAM PARTNERS LP	20170605	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:42:00.0	0	0	snmp-20220331x8k_htm.xml	1					
0001399306-22-000007	1399306	BREWBILT BREWING CO	3663	US	CA	GRASS VALLEY	94945-5259	175 JOERSCHKE DR.	SUITE A	(530) 205-3437	US	CA	GRASS VALLEY	94945-5259	175 JOERSCHKE DR.	SUITE A			202675800	SIMLATUS CORP	20160505	4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-04 11:54:00.0	0	1	brbl-10k_htm.xml	1		7190604.00	20210630		1
0001402479-22-000035	1402479	MEDAVAIL HOLDINGS, INC.	5912	CA	ON	MISSISSAUGA	L5N 5M4	6665 MILLCREEK DR	UNIT 1	973-509-0444	CA	ON	MISSISSAUGA	L5N 5M4	6665 MILLCREEK DR	UNIT 1			900772394	MYOS RENS TECHNOLOGY INC.	20160322	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 17:17:00.0	0	0	medavail-20220330_htm.xml	1					
0001403256-22-000053	1403256	SCULPTOR CAPITAL MANAGEMENT, INC.	6282	US	NY	NEW YORK	10019	9 WEST 57TH STREET FL 39		(212)790-0000	US	NY	NEW YORK	10019	9 WEST 57TH STREET FL 39		US	DE	000000000	OCH-ZIFF CAPITAL MANAGEMENT GROUP INC.	20190508	2-ACC	0	1231	8-K	20220331			20220404	2022-04-04 07:30:00.0	0	0	scu-20220404_htm.xml	1					
0001410578-22-000821	1822835	PINE ISLAND ACQUISITION CORP.	6770	US	FL	FORT LAUDERDALE	33304	2455 E. SUNRISE BLVD.	SUITE 1205	9545264865	US	FL	FORT LAUDERDALE	33304	2455 E. SUNRISE BLVD.	SUITE 1205	US	DE	852640308			4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-04 17:11:00.0	0	1	pipp-20211231x10k_htm.xml	1		212491524.00	20210630		1
0001410939-22-000042	1410939	IVERIC BIO, INC.	2834	US	NJ	PARSIPPANY	07054	8 SYLVAN WAY		(609) 474-6755	US	NJ	PARSIPPANY	07054	8 SYLVAN WAY		US	DE	208185347	OPHTHOTECH CORP.	20070828	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 06:56:00.0	0	0	isee-20220404_htm.xml	1					
0001425203-22-000008	1138724	GLOBAL ARENA HOLDING, INC.	7372	US	NY	NEW YORK	10022	208 EAST 51ST STREET	SUITE 112	646-801-6146	US	NY	NEW YORK	10022	208 EAST 51ST STREET	SUITE 112	US	DE	330931599	CHINA STATIONERY & OFFICE SUPPLY, INC.	20060719	4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-01 20:00:00.0	0	1	gahc-20211231_htm.xml	1		5524793.00	20210630		1
0001437749-22-008084	1499422	RBB BANCORP	6022	US	CA	LOS ANGELES	90017	1055 WILSHIRE BOULEVARD	SUITE 1200	213-533-7918	US	CA	LOS ANGELES	90017	1055 WILSHIRE BOULEVARD	SUITE 1200	US	CA	272776416			2-ACC	0	1231	10-K/A	20211231	2021	FY	20220404	2022-04-01 17:56:00.0	0	0	rbb20211231_10ka_htm.xml	1		378802944.00	20210630		1
0001437749-22-008151	7623	ARTS WAY MANUFACTURING CO INC	3523	US	IA	ARMSTRONG	50514	P O BOX 288		7128643131	US	IA	ARMSTRONG	50514	P O BOX 288		US	DE	420920725			4-NON	0	1130	8-K	20220331			20220404	2022-04-04 14:19:00.0	0	0	artw20220404_8k_htm.xml	1					
0001437749-22-008152	855787	ALPHA ENERGY INC	1311																			4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-04 14:39:00.0	0	1	aphe20211231_10k_htm.xml	1		7680908.00	20210630		1
0001437749-22-008153	7623	ARTS WAY MANUFACTURING CO INC	3523	US	IA	ARMSTRONG	50514	P O BOX 288		7128643131	US	IA	ARMSTRONG	50514	P O BOX 288		US	DE	420920725			4-NON	0	1130	8-K	20220331			20220404	2022-04-04 14:43:00.0	0	0	artw20220404b_8k_htm.xml	1					
0001437749-22-008157	1029744	SONIC FOUNDRY INC	3663	US	WI	MADISON	53703	222 W. WASHINGTON AVENUE		6084431600	US	WI	MADISON	53703	222 W. WASHINGTON AVENUE		US	MD	391783372			4-NON	0	0930	8-K	20220331			20220404	2022-04-04 14:56:00.0	0	0	sofo20220331_8k_htm.xml	1					
0001437749-22-008171	1108967	ORBITAL ENERGY GROUP, INC.	5065	US	TX	HOUSTON	77038	1924 ALDINE WESTERN		(832) 467 1420	US	TX	HOUSTON	77038	1924 ALDINE WESTERN		US	CO	841463284	CUI GLOBAL, INC.	20110104	4-NON	0	1231	8-K/A	20211130			20220404	2022-04-04 16:05:00.0	1	0	oeg20220401b_8ka_htm.xml	1					
0001437749-22-008172	1108967	ORBITAL ENERGY GROUP, INC.	5065	US	TX	HOUSTON	77038	1924 ALDINE WESTERN		(832) 467 1420	US	TX	HOUSTON	77038	1924 ALDINE WESTERN		US	CO	841463284	CUI GLOBAL, INC.	20110104	4-NON	0	1231	8-K/A	20211231			20220404	2022-04-04 16:06:00.0	0	0	oeg20220401_8ka_htm.xml	1					
0001437749-22-008177	1513818	ARAVIVE, INC.	2834	US	TX	HOUSTON	77098	RIVER OAKS TOWER	3730 KIRBY DRIVE, SUITE 1200	936-355-1910	US	TX	HOUSTON	77098	RIVER OAKS TOWER	3730 KIRBY DRIVE, SUITE 1200			264106690	VERSARTIS, INC.	20110223	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:17:00.0	0	0	arav20220404_8k_htm.xml	1					
0001437749-22-008181	1452857	STEEL PARTNERS HOLDINGS L.P.	3390	US	NY	NEW YORK	10022	590 MADISON AVENUE, 32ND FLOOR		212-520-2300	US	NY	NEW YORK	10022	590 MADISON AVENUE, 32ND FLOOR		US	DE	000000000	WEBFINANCIAL L.P.	20081229	2-ACC	0	1231	8-K	20220331			20220404	2022-04-04 16:25:00.0	0	0	splp20220404_8k_htm.xml	1					
0001437749-22-008182	700841	RCM TECHNOLOGIES, INC.	7363	US	NJ	PENNSAUKEN	08109-4613	2500 MCCLELLAN AVENUE	STE 350	8563564500	US	NJ	PENNSAUKEN	08109-4613	2500 MCCLELLAN AVENUE	STE 350	US	NV	951480559	RCM TECHNOLOGIES INC	19920703	4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-04 16:27:00.0	0	1	rcmt20220101_10k_htm.xml	1		28900000.00	20210630		1
0001437749-22-008184	1012019	RUSH ENTERPRISES INC TX	5500	US	TX	NEW BRAUNFELS	78130	555 IH 35 SOUTH		8306265200	US	TX	NEW BRAUNFELS	78130	555 IH 35 SOUTH		US	TX	741733016			1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 16:28:00.0	0	0	rusha20220401_8k_htm.xml	1					
0001437749-22-008195	880242	BIOLARGO, INC.	2800	US	CA	WESTMINSTER	92683	14921 CHESTNUT ST.		888 400-2863	US	CA	WESTMINSTER	92683	14921 CHESTNUT ST.		US	DE	650159115	NUWAY MEDICAL INC	20030205	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:45:00.0	0	0	blgo20220404_8k_htm.xml	1					
0001437749-22-008199	1172358	DORCHESTER MINERALS, L.P.	1311	US	TX	DALLAS	75219-4541	3838 OAK LAWN AVENUE	SUITE 300	2145590300	US	TX	DALLAS	75219-4541	3838 OAK LAWN AVENUE	SUITE 300	US	DE	810551518	DORCHESTER MINERALS LP	20020430	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:53:00.0	0	0	dmlp20220331_8k_htm.xml	1					
0001437749-22-008217	319458	ENSERVCO CORP	1389	US	CO	DENVER	80202	999 18TH ST	SUITE 1925N	303-333-3678	US	CO	DENVER	80202	999 18TH ST	SUITE 1925N	US	DE	840811316	ASPEN EXPLORATION CORP	19920703	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 17:20:00.0	0	0	ensv20220404_8k_htm.xml	1					
0001441683-22-000030	1441683	APPIAN CORP	7372	US	VA	TYSONS	22102	7950 JONES BRANCH DRIVE		703-442-8844	US	VA	TYSONS	22102	7950 JONES BRANCH DRIVE				541956084			1-LAF	0	1231	8-K	20220331			20220404	2022-04-04 16:07:00.0	0	0	appn-20220404_htm.xml	1					
0001477932-22-001967	55234	KENILWORTH SYSTEMS CORP	7990	US	NY	NEW YORK	10005	15 BROAD STREET, SUITE 2826		646-308-1364	US	NY	NEW YORK	10005	15 BROAD STREET, SUITE 2826		US	NY	132610105	KENILWORTH RESEARCH & DEVELOPMENT CORP	19791218	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 08:14:00.0	0	0	kens_8k_htm.xml	1					
0001477932-22-001976	1309082	CAMBER ENERGY, INC.	1311	US	TX	HOUSTON	77094	15915 KATY FREEWAY	SUITE 450	(210) 998-4035	US	TX	HOUSTON	77094	15915 KATY FREEWAY	SUITE 450			202660243	LUCAS ENERGY, INC.	20060620	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 06:03:00.0	0	0	cei_8k_htm.xml	1					
0001477932-22-001994	1324736	HERO TECHNOLOGIES INC.	1311	US	DE	DOVER	19901	8 THE GREEN	SUITE 4000	3025384165	US	DE	DOVER	19901	8 THE GREEN	SUITE 4000	US	NV	770643398	HOLLOMAN ENERGY CORP	20080813	4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-04 13:35:00.0	0	1	henc_10k_htm.xml	1		19933965.00	20210630		1
0001477932-22-002000	1481504	XERIANT, INC.	3721	US	FL	BOCA RATON	33431	INNOVATION CENTRE #1, 3998 FAU BLVD.	SUITE 309	561-491-9595	US	FL	BOCA RATON	33431	INNOVATION CENTRE #1, 3998 FAU BLVD.	SUITE 309			271519178	BANJO & MATILDA, INC.	20131112	4-NON	0	0630	8-K	20220331			20220404	2022-04-04 13:59:00.0	0	0	xeri_8k_htm.xml	1					
0001477932-22-002005	1425627	SOBR SAFE, INC.	2721	US	CO	BOULDER	80302	885 ARAPAHOE ROAD		303-443-4430	US	CO	BOULDER	80302	885 ARAPAHOE ROAD		US	DE	260731818	TRANSBIOTEC, INC.	20120302	4-NON	0	1231	S-1/A	20211231			20220404	2022-04-04 15:32:00.0	1	1	sobr_s1a_htm.xml	1					
0001477932-22-002022	1735092	GOFBA, INC.	7374	US	CA	ONTARIO	91761	3281 E GUASTI RD.	SUITE 700	909-680-1335	US	CA	ONTARIO	91761	3281 E GUASTI RD.	SUITE 700	US	CA	943453342			4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-04 16:21:00.0	0	1	gofba_10k_htm.xml	1		30176280.00	20210630		1
0001477932-22-002026	1592603	GULF WEST SECURITY NETWORK, INC.	7381	US	LA	LAFAYETTE	70503	2851 JOHNSON STREET, UNIT #194,		(337) 210-8790	US	LA	LAFAYETTE	70503	2851 JOHNSON STREET, UNIT #194,		US	NV	463876675	NULIFE SCIENCES, INC.	20161214	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 16:31:00.0	0	0	gwsn_8k_htm.xml	1					
0001477932-22-002028	1430300	GLOBAL WARMING SOLUTIONS, INC.	5960	US	CA	TEMECULA	92590	28751 RANCHO CA RD	SUITE 100	613-363-1222	US	CA	TEMECULA	92590	28751 RANCHO CA RD	SUITE 100	US	OK	731561189			4-NON	0	1231	10-K	20211231	2021	FY	20220404	2022-04-04 16:40:00.0	0	1	gwso_10k_htm.xml	1		80000000.00	20220331		1
0001477932-22-002032	1021096	TROIKA MEDIA GROUP, INC.	4841	US	CA	LOS ANGELES	99028	1715 N. GOWER ST.		323-965-1650	US	CA	LOS ANGELES	99028	1715 N. GOWER ST.		US	NV	830401552	M2 NGAGE GROUP, INC.	20160728	4-NON	0	0630	S-1	20211231			20220404	2022-04-04 17:08:00.0	0	1	trka_s1_htm.xml	1					
0001493152-22-008895	1444307	ONCOSEC MEDICAL INC	2834	US	NJ	PENNINGTON	08534	24 N. MAIN STREET		(858) 210-7333	US	NJ	PENNINGTON	08534	24 N. MAIN STREET		US	NV	980573252	NETVENTORY SOLUTIONS, INC.	20080902	4-NON	0	0731	8-K	20220331			20220404	2022-04-01 18:04:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-008899	1409624	HIMALAYA TECHNOLOGIES, INC	1311	US	IL	CHICAGO	60611	1 E ERIE STREET	SUITE 525 UNIT #2420	(630) 708-0750	US	IL	CHICAGO	60611	1 E ERIE STREET	SUITE 525 UNIT #2420	US	NV	260841675	HOMELAND RESOURCES LTD.	20070813	4-NON	0	0731	10-12G/A	20220131			20220404	2022-04-01 18:35:00.0	0	1	form10-12ga_htm.xml	1					
0001493152-22-008931	714256	SANARA MEDTECH INC.	3842	US	TX	FORT WORTH	76102	1200 SUMMIT AVE	SUITE 414	817-529-2300	US	TX	FORT WORTH	76102	1200 SUMMIT AVE	SUITE 414	US	TX	592220004	WOUND MANAGEMENT TECHNOLOGIES, INC.	20080611	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 06:34:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-008933	1066764	SPINE INJURY SOLUTIONS, INC	8060	US	CA	COSTA MESA	92626	600 ANTON BOULEVARD	SUITE 1100	(713) 521-4220	US	CA	COSTA MESA	92626	600 ANTON BOULEVARD	SUITE 1100	US	DE	980187705	SPINE PAIN MANAGEMENT, INC	20091201	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 07:00:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-008934	1786286	DRAGANFLY INC.	3721	CA	SK	SASKATOON	S7M 0K7	2108 ST. GEORGE AVENUE		403-781-6671	CA	BC	VANCOUVER	V6C 2B5	55 BURRARD STREET	SUITE 2300	CA	BC	000000000			4-NON	0	1231	20-F	20211231	2021	FY	20220404	2022-04-04 07:01:00.0	0	1	form20-f_htm.xml	1					
0001493152-22-008942	788611	SIGMA LABS, INC.	3990	US	NM	SANTE FE	87507	3900 PASEO DEL SOL		(505) 438-2576	US	NM	SANTE FE	87507	3900 PASEO DEL SOL		US	NV	820404220	FRAMEWAVES INC	20010130	4-NON	0	1231	8-K	20220331			20220404	2022-04-04 08:32:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-008943	1854445	GLIMPSE GROUP, INC.	7371	US	NY	NEW YORK	10018	15 WEST 38TH ST, 9TH FLOOR		917-292-2685	US	NY	NEW YORK	10018	15 WEST 38TH ST, 9TH FLOOR		US	NV	812958271			4-NON	0	0630	8-K	20220331			20220404	2022-04-04 08:46:00.0	1	0	form8-k_htm.xml	1					
