dimhash	segments	segt
0xd23e1adb897d805a0ad158cd0470b131	IncomeStatementLocation=ImpairmentAndOther;RestructuringCostAndReserve=IntangibleAssetsImpairment;	0
0x1c62c2191ed801b9168a28482bfd64f9	DebtInstrument=PromissoryNotePayable026;	0
0x4e9df43853cd3b3dcdc8581d78c3fadc	DebtInstrument=DebtInstrumentThirtyThree;	0
0xf57697aa522bdc062bd773db814ed123	DerivativeInstrumentRisk=StockOption5;	0
0x4531725f3f7b97e8deb022cdab622375	AwardType=Award1;Geographical=US;	0
0x400fe8d10da350c1c82b0d32e85ddbf0	BusinessCombinations=A21Seed;ClassesOfLiabilities=ContingentConsideration;LevelsOfFairValueHierarchy=Level3OfFairValueHierarchy;	0
0x699035e08c56d4aff865677d7c5a3f6e	DebtInstrument=ConvertibleSeniorNotes;LongtermDebtType=ConvertibleDebt;	0
0x2110e616e70c0e99022a20ee3280f217	EquityComponents=AccumulatedDistributionsInExcessOfNetIncome;	0
0x1f1a2ed6d12c8aaf580e5f950c41518b	GeographicalAreas=US;Segments=RetailSegment;	0
0x27b77161a3d631607aa9878fee12ae49	FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=DomesticCorporateDebtSecurities;	0
0xf2c422c34a7b8e043b101fdd4707cf48	BusinessSegments=InvestmentBankingAndCapitalMarkets;ProductOrService=FixedIncomeServices;	0
0x347ceea5ef7a534ec2180a7497318614	InvestmentCompanyNonconsolidatedSubsidiary=I45SLFLLC;InvestmentIdentifier=Evergreen AcqCo 1 LP, First Lien;	0
0x8a0571a7f1c3d0a40c883b9567f95c51	ContingentConsiderationByType=MergerConsideration;	0
0x2710f5e70aca33fac36dc5f4e3631b0b	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=CCCIntelligentSolutionsInc;	0
0xf4e41fbac39791e7bc9c0e6070af42bc	ClassOfStock=PreferredClassB;EquityComponents=PreferredStock;	0
0xc613fa6284b3243bf3d6d7e0ee4d11d4	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=RealPageInc;	0
0x3f8d1f86fe31cd70270a3e1f92aa8123	CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=GrossCarryingAmount;ClassesOfPropertyPlantAndEquipment=OfficeEquipment;	0
0x1a69ef5241b5885b066fd1d13bb58e03	BusinessSegments=TransportationSolutions;RestructuringPlan=Fiscal2022;	0
0xfca852ce3f02da9bb2b56d70bb304860	BalanceSheetLocation=Liability;DerivativeInstrumentRisk=ForeignExchangeContract;FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;	0
0xb80e61f0a397be0df85ec05f529cffdb	BalanceSheetLocation=AccountsReceivablePrepaidExpensesAndOtherCurrentAssets;BusinessAcquisition=ThreeMFoodSafetyTransaction;	0
0x441769c012defd0cdc9421b11c7bbebe	FiniteLivedIntangibleAssetsByMajorClass=IntellectualProperty;Range=WeightedAverage;	0
0xe8c9008a9eea360d0414a1bb8c2ce692	ClassOfStock=Six375SeriesDCumulativeRedeemablePreferredStock10ParValue;	0
0xa35f08d63f21cdca1688e0c31c48df21	ClassOfWarrantOrRight=PublicWarrants;Scenario=RedemptionOfWarrantsWhenPricePerClassOrdinaryShareEqualsOrExceeds9.20;	0
0x70524d63b81e1c1617594d846eb2a3f7	ClassOfStock=PreferredClassB;Ownership=LixinCayman;	0
0x8e2f180a973c6cfe1a3ad786942921e2	RelatedPartyTransactionsByRelatedParty=NgChoonHiang;	0
0xc54aa72088ad75b6480b89f7f26ab1ad	EquityComponents=Majority;LegalEntity=SouthlandHoldingsLlc;	0
0xa2b337be12dbebfe706938fc23b15ecc	BusinessSegments=SleepAndRespiratory;ConsolidationItems=OperatingSegments;	0
0x2adaadb6ceabb6a5013bd91801c39595	ShortTermDebtType=LoansPayable;	0
0xe3859c68418fe44889f303e9468ab2e5	LegalEntity=DongguanCityYijiaTradingCoLtd;	0
0x707ec43ae32eea26775828e03c2fa620	AwardType=StockAppreciationRightsSARS;PlanName=A2016EquityIncentivePlanEIP;Range=Maximum;	0
0x96a73ca1bbfed3ce98fb855f9aa991a3	ShortTermDebtType=SellersChoiceNote;	0
0x301289b2d301faa0d55c3838df8cc3ca	FiniteLivedIntangibleAssetsByMajorClass=TrademarksAndNonCompetitionAgreement;	0
0xa97975fa6b99030fa21e81ab5162b1b3	BusinessAcquisition=PierreTowersLlc;	0
0x92d3018a246a766e2e37d62131590d5d	ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansByExercisePriceRange=RangeTwo;	0
0x7e7009a4029cae049b63c34e0e122cdb	ClassOfStock=RedeemableWarrantsEachExercisableForOneShareOfCommonStockAtAnExercisePriceOf1150PerShare;	0
0x6aa153088de077c804813e78312bc0de	DefinedBenefitPlanByPlanAssetCategories=BankLoans;FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;	0
0x8d3203e052d8673381cfb8b1a53da2f4	TitleOfIndividual=ApolloResourceCorporation;	0
0xfb18ade49244c9fd925f7f795b37f655	LongtermDebtType=CommercialPaper;Range=Minimum;	0
0x2c28225a55114de94bbb91dd4791fe02	ClassOfStock=CommonClassA;IncomeStatementLocation=ProfessionalFeesLegal;RelatedPartyTransactionsByRelatedParty=MspRecoveryLawFirm;	0
0x70d06d390ad7d7e0a1dacedc1074a2a6	IncomeStatementLocation=AcquisitionIntegrationAndRestructuringCosts;	0
0x9ce6291e05d54a1443e7be5744733e00	InvestmentIdentifier=ACCELERATION, LLC, First Lien - Term Loan C;	0
0x3108eac1c4117fa1414ace2058936791	FinancialInstrument=ProfitsInterestsUnits;Range=Maximum;	0
0x8385f2982f2da59b53afe7a5bae64254	Geographical=TW;	0
0x1bf87833d15a19dc2b47fcd861604454	ConcentrationRiskByBenchmark=NetSales;MajorCustomers=UnitedStatesGovernment;	0
0x89b8a5ee4816ef81829f417e30633992	DebtInstrument=AgsCapitalGroupLlcOne;	0
0x8317e13fbf8de7a7e8ff373024b7c1c4	ProductOrService=Patterning;	0
0x913c5746cf2ffcb8016ae8cbe53fcb96	ConsolidatedEntities=SCCG;	0
0x21f391f7f31c0d1f100eb7f551145765	ClassOfStock=CommonClassA;EquityComponents=CommonStock;LegalEntity=CartesianGrowthCorp;	0
0xaff49d53012fa8fe16e4b169dde56fd7	EquityComponents=RetainedEarnings;	0
0x446980be7be7e8c40c074c6f99b5ca24	AwardType=EmployeeStockAwards;	0
0x9e0c5707fe403398ca9cf278e5958458	DebtInstrument=SecondExtensionPayment;	0
0xd14c1a8e942f3b94bb9e14ce666ef05a	FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;LongtermDebtType=ConvertibleDebt;	0
0xd3b4795b5cce85ed9dfa0a3142181eb6	Range=Minimum;RelatedPartyTransactionsByRelatedParty=CorporationAndCertainOfCurrentAndFormerOfficers;SubsequentEventType=SubsequentEvent;	0
0xe4e3e5f7c7350b323578295a4b80fcb5	ClassesOfLiabilities=AtlasTranche3;UnobservableInputs=HistoricalVolatilityForSharesMeasurementInput;	0
0xed52e3b75201a62f5917700f0a578880	TitleOfIndividual=NominatingCommittee;	0
0xe1ae268ddbfba606edff7b05cda7f273	ClassOfWarrantOrRight=CommonStockWarrants;DebtInstrument=ConvertibleDebt2020RegulationDOffering;	0
0x4d3ab888f9ec4dfd6dad5b791e6ca903	IndefiniteLivedIntangibleAssetsByMajorClass=TradeName;LegalEntity=WesternCoastVentures;	0
0x9b953521935e663ed2e2d255789a0099	CreditFacility=CreditFacilityWithMadisonCapitalFunding;DebtInstrument=FiscalYear2014asOfFebruary282014;	0
0xf8b38a721da5d18f8135032967680657	BusinessSegments=GMI;Geographical=AustraliaNewZealandThailandAndIndia;RestructuringCostAndReserve=DealerRestructuringAndEmployeeSeparationPayments;	0
0xe9953b0e6f62022077f80ca5c013a728	DebtInstrument=TermLoanAgreementIncludingCurrentPortionDueInInstallmentsThroughJuneTwoThousandTwentyFive;	0
0x11d379d709c85e2aec73d7ec37d6ec6a	IncomeStatementLocation=Interest;LongtermDebtType=ConvertiblePromissoryNotes;	0
0xf936f3c4138d5640d999623fa498fec2	AwardType=AcquisitionOfAssets;	0
0xcf91b23da5af18299159b5c110e03abb	DebtInstrument=ConversionFeatureOne;MeasurementInputType=MeasurementInputOptionVolatility;Scenario=Scenario2;	0
0xf07a0a047b27b27bf50b6df709b60fef	TypeOfArrangement=FirstDrawPaycheckProtectionProgramNoteAgreement;	0
0x738fe3fbd8310b54ce1981bf99f19433	RestrictedCashAndCashEquivalentsCashAndCashEquivalents=Cash;	0
0xf8aceb0fcbae570bc382caea34125323	BorrowingsByName=EBCD;	0
0xc159b7a1882deee49997fb8b66b3f26c	TypeOfArrangement=November2020NotePurchaseAgreement;	0
0x3c08010f6e244dd514c2f3c385ffb504	CategoriesOfRelatedParties=OtherEntities;RelatedPartyTransaction=CashAdvances;RelatedPartyTransactionsByRelatedParty=LjMapleAbbeyLimited;	0
0xf3e87a47c815883cbf298c2ddbc0464e	ProductOrService=Tires;	0
0x464eb9fd02ac40d476b201517389f7a8	DefinedBenefitPlanByPlanAssetCategories=DebtSecurities;DefinedBenefitPlanByPlanAssetCategoriesSecondary=MunicipalBonds;FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;RetirementPlanType=PensionPlansDefinedBenefit;	0
0x8b829788967e51d83d546c897f142126	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;LegalEntity=VickersVantage;	0
0xabf9de41eb75f18197b49cb42b6ff3d5	RelatedPartyTransaction=MrXueMang;TitleOfIndividual=ManagerOfASubsidiary;	0
0x7b2e6876f1d68373a2aa6bafec54a2ba	ConsolidatedEntities=Subsidiaries;DebtInstrument=SeniorNotes5.25Percent;LongtermDebtType=SeniorNotes;	0
0xc60aa7ab42a7e5017798113b930fc446	AwardType=EmployeeStockOption;TitleOfIndividual=KeyStaffMembersOfficersAndDirectors;TransactionType=TransactionOne;Vesting=VestedOn1January2021;	0
0x44dbfe749f3174512ec8032ca89c2ca5	AwardType=EmployeeStockOption;ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansByExercisePriceRange=ExercisePriceRangeFortyThreePointFourZeroToSixtySixPointEightFive;	0
0x1aeb9bdd6f242972e1f4ac01594440c2	CreditFacility=SevenPointSevenFiveNotesDueTwoZeroTwoFive;DebtInstrument=FiscalYear2022asOfFebruary282022;	0
0x964dbfa8121daa441c9a19a8a280476a	DebtInstrument=PuttableNotes;	0
0x75ce4da32a7cd4011bc171717d43e80e	ConsolidatedEntities=Subsidiaries;DebtInstrument=SeniorNotes4875PercentOne;DebtInstrumentRedemptionPeriod=DebtInstrumentRedemptionPeriod2023;LongtermDebtType=SeniorNotes;	0
0xab6f049e990e4103ab69775ddb8bd02c	RelatedPartyTransactionsByRelatedParty=ZenappSdnBhd;	0
0x458793e9136963af96e99f4bb3ffd394	DebtInstrument=SeniorNotesDueSeptemberTwoThousandTwentyOneAtSevenPointZeroZeroPercent;LongtermDebtType=SeniorNotes;	0
0x75b3262fdbb90124e7b4b8035cf2e53a	CreditFacility=RevolvingCreditFacility;DebtInstrument=DelayedDrawTermLoanCreditFacilityTwoYearFacility;ShortTermDebtType=LoansPayable;VariableRate=Eurodollar;	0
0x1f91236297b1f1b4ae48aaeb44f279a9	LongtermDebtType=SeniorNotes50;	0
0x142e5374a5947c7cd3c60fcab6e1dbb8	CreditFacility=ShenzhenQianhaiWebankCoLtd;	0
0xb798d9076172b624dbdef2393b1a66e4	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=AISHoldCoLLC;	0
0x2a82daa96f2090e44f6b40081b240a61	FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;Geographical=NonUs;InvestmentType=Stocks;	0
0x463b6f4b2ddcf32d32ea7e38753a9a08	ProductOrService=CaliforniaCannabisProducts;	0
0xb6c4fcce6fde49d4af4cbea43515d7de	DebtInstrument=Notes2022;Range=Maximum;	0
0xe04f6b98de2cd4af873dc4b18216e207	PlanName=ConsultingAgreementTwo;	0
0x2c360e5b3b3e8043dcd9da111e3b9e01	DefinedBenefitPlanByPlanAssetCategories=OperatingAssetsAndLiabilitiesAtCost;RetirementPlanType=PensionPlansDefinedBenefit;	0
0x97afad9e843f13df95f8f423a8a881d3	RelatedPartyTransactionsByRelatedParty=ShanghaiZhuchuangEnterpriseManagementCoLtd;	0
0x43b2e05507a4c2cecc706f7e427105c0	EquityComponents=NonqualifiedEquityCertificates;	0
0xca1916e209608d237d3bb7b3012450aa	RelatedPartyTransaction=Investor;	0
0x12a8395bbd326011840d9294648c4628	InvestmentIdentifier=SPOTLIGHT AR, LLC, Common Units;	0
0x27a323e6b5698d3dc1dbd2ea8c410ff8	BusinessAcquisition=BollingerMotorsInc;Scenario=PayableInFiveInstallmentsThroughAugustFiveTwoThousandTwentyThree;	0
0xc9551bb7680b35eb9e86897961177830	ShortTermDebtType=ConvertibleNotesPayableFour;	0
0x9bcb80a383419ed95d482cfc4bc66482	ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=JiangsuCenbirdEMotorcycleTechnologiesCoLtdCenbirdEMotorcycle;	0
0x2c8889d7eeebbece18d88995423b8299	ClassOfStock=CommonClassB;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=LjCapitalWoodyLimited;	0
0x95cddfd85584d4bf64bad51bf978b618	AwardType=PerformanceShares;ClassOfStock=SeriesPProfitUnits;Vesting=ShareBasedCompensationAwardTrancheFour;	0
0xf816b4bab6c32a7e80c37e025bc42bf4	DebtInstrument=CNR2024Notes10Y;	0
0x760a2f8f1722b4f1216a1ef492e29de4	IncomeTaxAuthorityName=StateAdministrationOfTaxationChina;	0
0x712cd386c00ac3fcec36094980b96f13	LongtermDebtType=UnsecuredDebtOne;	0
0xebe70ea83ede3cc342a58a4acfdd6410	LegalEntity=DaXingHuaShangInvestmentGroupLimited;	0
0xb2bcd95fea4f1d2089b6c006eba41297	NoncontrollingInterest=PreferredNoncontrollingInterest;Ownership=AN;	0
0xc24bbf5b0235a282ed3f7634c0efb932	MarketsOfCustomers=DomesticSales;ProductsAndServices=NaturalGass;SegmentConsolidationItems=EliminationOfIntersegmentAmounts;	0
0xc2f3a93790ef9589f4b215f67fd4667e	WarrantExercisePrice=WarrantsExercisePrice045;	0
0xdd078bd6c9a3bae42168ca52363dd704	LegalEntity=JacksonInvestmentGroupLLC;Range=Maximum;	0
0xd912867dbc46dc66f982d238dd34261a	RestructuringPlan=PinnacleIntegrationRestructuringPlan;	0
0x89aa4e6f1da5693635b0be90177980dd	FiniteLivedIntangibleAssetsByMajorClass=CustomerRelationshipsAndAssembledWorkforce;	0
0xfea82f8ec62517907743900ec845eaaa	CreditFacility=TermLoanCreditAgreement;Range=Maximum;VariableRate=LondonInterbankOfferedRateLIBOR;	0
0xfdd0fd66cd0684450dc04272c96d603f	ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=Sgmw;	0
0x1a6b46d13ff4538de6a1c94738da05a4	BusinessAcquisition=PrecoatMetalsBusinessDivision;ConsolidationItems=CorporateNonSegment;IncomeStatementBalanceSheetAndAdditionalDisclosuresByDisposalGroupsIncludingDiscontinuedOperations=AZZInfrastructureSolutions;	0
0x3458d04c310940419bbda9e813f43dc2	AwardDate=DecemberSeventeenTwoThousandTwentyOne;	0
0x9e33462614d09596bed583d0e3ce9bd2	DefinedBenefitPlanByPlanAssetCategories=FixedIncomeSecurities;FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;	0
0x6d5de2249f32e23c478a70fcbdd068a1	CounterpartyName=WorldEquityMarkets;TypeOfArrangement=StockPurchaseAgreements;	0
0x252860fa759b02ea29f40136709826d8	FinancialInstrument=LoanOne;	0
0xf4c4d853c57254e842cdfefca990c9a8	ClassOfStock=SeriesA1ConvertibleRedeemablePreferredShares;RelatedPartyTransactionsByRelatedParty=SeriesTwoInvestors;	0
0x1d49d156c7f5488104904939239e19ec	BusinessAcquisition=GreatWallAssetPurchaseAgreement;	0
0x7630893990aea895090325994b8e902f	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;	0
0x49fba6603634874981850117885dcfa8	BusinessSegments=EASegment;	0
0x409c86365588512c15115a7277283a2f	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;RetirementPlanSponsorLocation=US;	0
0x54d9ad570aa440390ed933e72d0003c5	CounterpartyName=BrazosAndBrazosSandyCreek;FinancialInstrumentPerformanceStatus=NonperformingFinancingReceivable;	0
0x5fe664a13cd4e90e896563068b2afc2e	FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;FairValueByMeasurementFrequency=FairValueMeasurementsNonrecurring;	0
0x63215d9f4bec9d9ed32c6144c5269401	CounterpartyName=Richter;	0
0x62ed3d5c42ab5b66b4506fc428f799be	IncomeTaxAuthority=DomesticCountry;Scenario=ExpirationInTwoThousandAndThirtyTwo;	0
0x53982c179e8618d8f4c8b9e243a0ce46	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FinancialInstrument=DebtSecuritiesSecondLien;MeasurementInputType=MeasurementInputDiscountRate;Range=Maximum;ValuationTechnique=IncomeApproachValuationTechnique;	0
0xf3ffa7ed239e32a0a4796f3118e846da	ConsolidationItems=CorporateNonSegment;RestructuringPlan=KnollIntegration;	0
0xa4faef635aa2e4bb7d76b32dc1972f4f	ConsolidationItems=OperatingSegments;ProductOrService=ConstructionRelatedSolutions;	0
0x07f57d1f36a6a6c9a0d9837a92217690	FinancialInstrument=StockOptionsTwo;	0
0xeae9b550f3789365a9a3400a49d959fa	DebtInstrument=TwoPromissoryNote;Range=Maximum;	0
0x97e7467dab9de29be094d4ee1807e337	DebtInstrument=SeniorNotes1625Due2025;EntityListingsExchange=XNYS;	0
0x95881fa1f1765b1578b8b4a7cda141fe	LitigationCase=CrBardInc;	0
0xc1f89062c186c03fbac9432c066f1c4e	ClassOfStock=PreferredClassA;EquityComponents=PreferredStock;	0
0xee4ff72bea1fd0d86abae4f59e5bf83b	ClassOfStock=CommonClassA;LegalEntity=FounderSpac;TypeOfArrangement=ForwardPurchaseAgreement;	0
0xa0a2b7d91fbdcbaf2c1d8517b162903c	ConcentrationRiskByBenchmark=InvestmentOwnedCost;ConcentrationRiskByType=InvestmentTypeConcentrationRisk;InvestmentType=PreferredStock;	0
0xad0bc2dcfb647b9bb7731dee537e9568	FinancialInstrument=EmbeddedDerivativeLiability;MeasurementInputType=MeasurementInputExpectedDividendRate;	0
0xc509c4ed6cd69a8bfa5ef63f5c7e3162	DebtInstrument=SeniorNotes;	0
0x466555d568f73dce3d473e372b5fce28	PropertyPlantAndEquipmentByType=Equipment;TypeOfArrangement=AssetSalesAgreement;	0
0x50a91f44d707f07bf99d941e4ae12ed6	BusinessSegments=HomebuildingSegment;ConsolidationItems=OperatingSegments;Subsegments=ReportableSegmentEast;	0
0x178c3efbed21b25609f6a67601d184d4	BorrowingsByName=NotesPayableToDreamweavers;	0
0xf2a22c0293da456d909092b2c2f3f678	RelatedPartyTransactionsByRelatedParty=RTWFunds;	0
0x5e715c434234a7b90097a09002b84524	LegalEntity=GoldenQueenMiningCompany;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=GoldenQueenMiningCompany;	0
0x5bff314a01b1b30d7af96e8ddd268189	Geographical=AsiaPacific;ProductOrService=InvestmentAdvisoryManagementAndAdministrativeService;	0
0x4d2479edd662b5e1c44ad5c8756987c6	PlanName=EmployerIdentificationNumber;	0
0x7f86a59a33af0be541bf000bfad131c3	CreditFacility=HuanengGuichengTrustCoLtd;	0
0x510cb4e05abcb687571e59abf93d1961	LegalEntity=AvistaPublicAcquisitionCorp.Ii;RelatedPartyTransaction=RelatedPartyLoans;	0
0xa4459be936eb3ff81bc833cce62cd2a8	BusinessSegments=Aeronautics;Geographical=OtherRegion;	0
0xcd7294023f7761325d00b76968c95828	ConcentrationRiskByBenchmark=RevenueFromContractWithCustomer;ConcentrationRiskByType=CustomerConcentrationRisk;Geographical=US;MajorCustomers=DefenseClients;	0
0x09e42e23e93013498ba4d70bc7c1e350	EquityComponents=Parent;	0
0x832823498897d953e2b06855fb4e42b4	DebtInstrument=SecuredPromissoryNoteOne;LegalEntity=StreetervilleCapitalLLC;TypeOfArrangement=NotePurchaseAgreement;	0
0xb7f606a6dea0ceebc19a331fce3e707f	DebtInstrument=PayrollProtectionLoan;	0
0x09f3206505cf837f0a93b3e293cd8c23	AwardDate=FromOneMayTwoZeroTwentyTwo;RelatedPartyTransaction=NevadaMedicalGroupLlc;	0
0xb17f417761d461f1f93234137df7e188	AntidilutiveOrPerformanceConditionNotMet=AntidilutiveOrPerformanceConditionNotMet;AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareByAntidilutiveSecurities=PerformanceShares;	0
0x2012a70d7d90a9a72136c67af8bea69d	RelatedPartyTransaction=STBioSciences;	0
0xcb626a9e63d690b62b701dbb4b0dae98	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FinancialInstrument=LoansAndFinanceReceivables;MeasurementInputType=MeasurementInputExpectedTerm;Range=WeightedAverage;ValuationTechnique=ValuationTechniqueDiscountedCashFlow;	0
0x502b3e8e354823a831a3a18f47c4acfa	BusinessGroup=Automotive;BusinessSegments=Gmna;ConsolidationItems=OperatingSegments;ProductOrService=VehiclesandParts;	0
0x1e05271c748defef0f1cf973a6b8c5b7	SubsequentEventType=SubsequentEvent;SubsidiarySaleOfStock=IPO;	0
0xdfb269162bccb72a2df5cc49311c10ee	ShortTermDebtType=ConvertibleNoteEight;TitleOfIndividual=AccreditedInvestor;	0
0x0808d07cc0e4b31b0616d8164c760113	PlanName=SavingPlan;	0
0x2f44b7b91a4046c0ccf73f02b5e65eb4	LegalEntity=AmericanPacificPlasticsInc;	0
0x81a226bd5815de5d65ec1d57e19122d1	ClassesOfFinancialLiabilities=NotesPayable;Maturity=LaterThanThreeYearsAndNotLaterThanFiveYears;TypesOfRisks=LiquidityRisk;	0
0xae7c5d4bc74f88f5281a3268f9674a25	ClassOfStock=SeriesAPreferredStock;RelatedPartyTransactionsByRelatedParty=OfficerIrmaVelazquez;	0
0x8bc0be3b1157a5ff9a0d947071d8a59f	BusinessAcquisition=VseeAndIdoc;ShortTermDebtType=BridgeLoan;TypeOfArrangement=BridgeSecuritiesPurchaseAgreementWithAccreditedInvestor;	0
0xa230fc6eea4de18621cef080e5353549	BalanceSheetLocation=Investments;FinancialInstrument=MortgageAndAssetBackedSecurities;	0
0x237f7f6a2d53aded1d1ecbc3c6df3294	DerivativeInstrumentRisk=InterestRateContract;DerivativeInstrumentsGainLossByHedgingRelationship=FairValueHedging;IncomeStatementLocation=NonoperatingIncomeExpense;	0
0x517b2d7389202053e84ccb31683623ea	TypeOfArrangement=LicenseAgreementTerms;	0
0xa680198e921fe1714236108378a72079	AwardType=StockOptionB;ClassOfStock=CommonClassA;	0
0xbac9f6f0b320a278a0afa027a694a118	ConsolidatedEntities=ParentCompany;EquityComponents=RetainedEarningsAppropriatedCapitalReserve;	0
0x3426a15e1a08cd8908886ac1b7400e14	DerivativeInstrumentRisk=ForeignExchangeContract;HedgingDesignation=Nondesignated;	0
0x2268cf54758f633ff73f646a8570fd4e	DebtInstrument=ConversionFeature;MeasurementInputType=MeasurementInputExpectedDividendRate;Scenario=Scenario2;	0
0x1f9e7ffaa2ad1c044b970a9e0c92892a	DebtInstrument=NotesPayableF;	0
0x4177985a5bdc5d6957576edcedcfe871	RelatedPartyTransactionsByRelatedParty=ChiefFinancialOfficerAndDirector;	0
0x73f9c439bfec6c118de1ea345fff4479	ConsolidatedEntities=Subsidiaries;DebtInstrument=SeniorNotes4Percent;DebtInstrumentRedemptionPeriod=DebtInstrumentRedemptionPeriod2025;LongtermDebtType=SeniorNotes;	0
0x8469604cd71a3de4111bd675d1a15b5d	FinancialInstrument=USTreasurySecurities;RestrictedCashAndCashEquivalentsCashAndCashEquivalents=FixedIncomeInvestments;	0
0xa29c8ae2d86e6517d070271fee230b53	EquityComponents=CommonStock;FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;LegalEntity=SouthlandHoldingLlc;	0
0x26ab2d8ee7442e16371efdac85992b10	Range=Minimum;RetirementPlanType=SupplementalEmployeeRetirementPlanDefinedBenefit;	0
0x66deb753e500158b7ab88ff4a92fe04b	DebtInstrument=MayTwelveNote;LegalEntity=AffinityBank;TypeOfArrangement=KeyResourcesInc;	0
0x8d6f0aa816827f3913ced737fc4a4a19	ShortTermDebtType=TheThirdJanuaryTwentyThousandTwentyLoanAgreement;	0
0x057d75434128df40b94b4e09447fe003	LegalEntity=LishuiJikangEnergyTechnologyCo.Ltd.;Ownership=ZhejiangTantechBambooTechnologyCo.Ltd.;	0
0xbd879e0957362386e547a345acd5e7b1	BusinessCombinations=CrossroadsCannabis;ComponentsOfEquity=IssuedCapital;	0
0xe75180bba407bdf17ef2448d8a7386ad	ShortTermDebtType=LoansPayableThree;	0
0x84c1ea195f2816afbee75e15458d4b3c	RelatedPartyTransaction=Furuikang;RelatedPartyTransactionsByRelatedParty=MsYuanShen;	0
0x308f0c98a170ca7575a2d27a254ac816	ConcentrationRiskByBenchmark=AccountsReceivable;ConcentrationRiskByType=CustomerConcentrationRisk;Geographical=NonUs;	0
0xf3e1258eb410a36823283298565738fa	DerivativeInstrumentRisk=OtherForeignExchangeContracts;HedgingDesignation=Nondesignated;IncomeStatementLocation=OtherNonoperatingIncomeExpense;	0
0x33e2bc34c3d83749d9c97c9af714f50a	DerivativeInstrumentRisk=AustralianDollarForwardContracts;HedgingDesignation=DesignatedAsHedgingInstrument;IncomeStatementLocation=CostOfSales;	0
0x3bd5f7b101f7dd7f6a3af4f587d88015	RelatedPartyTransactionsByRelatedParty=AdamPotash;	0
0x6719d48b9253594faf78e59698aff814	Security=ProspectCapitalCorpNotesDue2029;	0
0xcca47555120150e17288ad2b380e19d9	ConcentrationRiskByType=CustomerConcentrationRisk;MajorCustomers=CustomerC;	0
0xf09bee59e278595c972316fde72a39e5	DefinedBenefitPlanByPlanAssetCategories=DownsideProtection;FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;RetirementPlanType=PensionPlansDefinedBenefit;	0
0x1e765874b803db69810be4babb19cca8	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FinancialInstrument=PrivateEquitySecurities;MeasurementInputType=MeasurementInputDiscountRate;Range=Minimum;ValuationTechnique=MarketApproachValuationTechnique;	0
0xd932beeeea0c352214bb4a0e317fd212	ProductOrService=DomesticCoalRevenues;	0
0x8d12974410c8cb28aa8e574e551b8ed3	FiniteLivedIntangibleAssetsByMajorClass=DomesticPatents;	0
0xbca4674369e074f456ba7c35ab37b1eb	IncomeStatementLocation=OtherExpense;	0
0xbb6aaf842f7363ccf6a2e709badf901c	ProductsAndServices=RevenueFromOther;	0
0x047329879b4dd1e8845756c72716966d	InvestmentIdentifier=SHEARWATER RESEARCH, INC., Class A Common Units;	0
0xae3e1f17c5441a76a8948f3255cacb1e	EquityComponents=FebruaryTwoThousandTwentyWarrants;SubsidiarySaleOfStock=NonBrokeredPrivatePlacement;	0
0xd71b299ad1b5610cab213964e1830369	ConsolidatedEntities=FXDL;	0
0x4ba3467f5cd269079b52b115aa75d44f	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FinancialInstrument=PreferredStock;ValuationTechnique=MarketApproachValuationTechnique;	0
